,reduced_states
0,-1.4417174790050096
1,-1.38570950480541
2,-1.2721187248054726
3,-1.267494111604285
4,-1.2933891165677611
5,-1.344185589667296
6,-1.4041216424077299
7,-1.4561256767011412
8,-1.2752515363644639
9,-1.1124578512604704
10,0.5945561526570108
11,0.977449703452214
12,1.2994337837425032
13,1.3675482002284576
14,1.1277567077462014
15,0.9142555545817319
16,-0.7514961964901595
17,-1.0811356105401313
18,-1.360324055830005
19,-1.3603410726326979
20,-1.2808199589353169
21,-1.3170273332310705
22,-1.4164506853327852
23,-1.537894034099469
24,-1.5212967543726497
25,-1.5600936327239956
26,-1.6426909027841559
27,-1.595808117100651
28,-1.517610690913223
29,-1.4507629321941848
30,-1.4869618222358565
31,-1.5555718424160652
32,-1.562717294140824
33,-1.6010070087481278
34,-1.6226732143306735
35,-0.34571218205569604
36,0.5648623658237342
37,1.0111656492843606
38,1.1594342210212032
39,1.1445490878493034
40,0.9843352051825616
41,-0.4305165086530512
42,-1.2659605129725024
43,-1.5658904465039736
44,-1.6926770273683747
45,-1.6987916272902992
46,-1.7098405007750468
47,-1.7182650562091784
48,-1.6353296379976114
49,-1.6491699536782445
50,-1.606819744304669
51,-1.647358591867102
52,-1.5069165842327708
53,-1.3774064622219888
54,-1.3822567040873566
55,-1.260652458079434
56,-1.159531155063891
57,-0.9701256821464275
58,-1.0009503346645405
59,-1.0395155020034932
60,-1.03545787763618
61,-0.978538674671191
62,-1.0231072776519563
63,-0.9244375055178558
64,-0.8048836735017154
65,-0.8849213872488194
66,-0.929008974108012
67,-1.1389725337798462
68,-1.2220053639062671
69,-1.5105869705875068
70,-1.6823339201427823
71,-1.608881012776251
72,-1.5838644664903658
73,-1.5081916816666476
74,-1.5118688079012874
75,-1.3924248539834145
76,-1.2086916828139114
77,-1.2014289281282262
78,-1.0703908239738729
79,-1.007552725619525
80,-0.865597560870501
81,-0.9864944361585636
82,-1.1107294022119678
83,-1.1677192028768981
84,-1.361372007057449
85,-1.477252778209952
86,-1.5740766076356003
87,-1.517529509097387
88,-1.5263188170529602
89,-1.5658385181162522
90,-1.5608739473869264
91,-1.555790894924043
92,-1.5369871359162017
93,-1.621808977276703
94,-1.6418187705488305
95,-1.6244696054724885
96,-1.671921414315013
97,-1.6516735929627964
98,-1.5598499437476256
99,-1.392248388094299
100,-1.228322212590185
101,-1.118526786766111
102,-0.8520148600759766
103,-0.6956629673095379
104,-0.7435251485867731
105,-0.8211376694423855
106,-0.960366522353167
107,-0.667665763921062
108,-0.7571667062298909
109,-0.8134274654128649
110,-0.683738670731464
111,-0.48429744470649827
112,-0.48729973240804164
113,-0.7660306725017176
114,-0.7963923250061364
115,-0.8228880394502937
116,-0.9729321667726204
117,-1.1450557059900999
118,-1.119566502510441
119,-1.1218036851868054
120,-1.2153977463454766
121,-1.2826957760098878
122,-1.297042549017482
123,-1.3040277282268562
124,-1.3165578685490609
125,-1.3566799402524183
126,-1.2650601550102754
127,-1.2407052452736218
128,-1.1994904536126076
129,-1.098574984110657
130,-1.0419336532697354
131,-0.9803267367651408
132,-0.9327122818561618
133,-0.9357036429508506
134,-0.9634023073440232
135,-1.0765265278852227
136,-1.1824775210722116
137,-1.1707585624344525
138,-1.2692427042224044
139,-1.2899918605139733
140,-1.3340338397882583
141,-1.3740290171073255
142,-1.370799347638292
143,-1.4435442841762562
144,-1.425122526518083
145,-1.3411920061836258
146,-1.0600181116599916
147,-0.8534494352364685
148,-0.759618483667549
149,-0.7493659412768063
150,-0.7291667936272836
151,-0.7246333946484164
152,-0.9966721985849452
153,-1.0870508289806569
154,-1.0824505069617738
155,-1.0619578423320009
156,-1.0782719152523597
157,-1.08689328386835
158,-0.9992317966186166
159,-1.0075481271115443
160,-1.0261672862309434
161,-1.121172910845013
162,-1.0857699921422606
163,-1.1743434863964053
164,-1.2794219875176935
165,-1.2848844500187584
166,-1.2569351000286102
167,-1.1672191519178874
168,-1.2235410394940793
169,-1.0751155707331124
170,-0.9876155415390145
171,-0.9411320624415501
172,-0.9045293010869845
173,-0.9323028715259768
174,-0.9404321190911645
175,-1.040251623168743
176,-1.1033062374909368
177,-1.1060607535328488
178,-1.198714909141595
179,-1.1154601709734429
180,-1.0574967982865104
181,-1.0516195555674812
182,-0.9626717342933042
183,-0.9928235333620972
184,-0.9608769824889748
185,-1.0588615517371354
186,-1.1382096949236002
187,-1.1796174185685586
188,-1.2491606038291228
189,-1.2532992203177893
190,-1.2592170565169776
191,-1.2448286275965024
192,-1.2543211821780411
193,-1.2844927665916608
194,-1.250427569268403
195,-1.2422970956088315
196,-1.1870147214368794
197,-0.9753986476196
198,-0.9136316851157685
199,-0.8519372532226049
200,-0.8778424252156843
201,-0.8660265268322331
202,1.2210932246908488
203,1.192520415442071
204,1.7633303154664486
205,1.7634163706387074
206,1.7913996818237228
207,1.6098179178422642
208,-0.5357902935877791
209,-0.520642759789652
210,-0.9614677531186843
211,-0.9522854111753629
212,-1.0159674913444727
213,-1.0227203962863751
214,-1.0082530073284819
215,-1.0826531172036333
216,-1.1234093781969985
217,-1.1435824568331598
218,-1.2754330450154883
219,-1.286535424383268
220,-1.2141439547565769
221,-1.1364177809873806
222,-1.1383478585768012
223,-1.1436042260483514
224,-1.0505456358487186
225,-1.031123376206412
226,-0.9189282196553823
227,-0.8347284076445148
228,-0.6464770588438407
229,-0.514457432885677
230,-0.4240308873207039
231,-0.21006146147999633
232,-0.29530705971103516
233,-0.454572790065214
234,-0.5748616812072178
235,-0.5770148630020393
236,-0.6209343215291947
237,-0.833030598538663
238,-0.9639656746069407
239,-0.9142450295309947
240,-0.9932270925773868
241,-1.0917482058941566
242,-0.9854391147429069
243,-0.6785855223215286
244,-0.32740429646223723
245,-0.20663686467790854
246,0.02155613216868538
247,0.20931941070069363
248,0.27009693654243555
249,-0.009419655510023524
250,-0.11324525827403674
251,0.09267554860862955
252,0.1906131931878943
253,0.07618490213749358
254,-0.19745475743972965
255,-0.27696312220283786
256,-0.4546665286646799
257,-0.7317338596367615
258,-1.0312966300639452
259,-1.1575276390632778
260,-1.2465025098203024
261,-1.311762426485433
262,-1.3076409069639596
263,-1.2471391828581826
264,-1.2039439421581861
265,-1.1137738284128103
266,-1.0365809131860504
267,-0.7965409345183871
268,-0.666191928244232
269,-0.6816488365050316
270,-0.6073552716083034
271,-0.6056554205173833
272,-0.5575361907525557
273,-0.7308211830633619
274,-0.8588297970239122
275,-0.8426520018041068
276,-0.7982783900479753
277,-0.7286915750379912
278,-0.7285800804979783
279,-0.6634943708002395
280,-0.7432709719938069
281,-0.8765762777462972
282,-1.02688669231582
283,-1.0829856126958781
284,-1.2281016353896155
285,-1.409910591210424
286,-1.4392775887580873
287,-1.3776309458566436
288,-1.410504533008238
289,-1.3937061228682817
290,-1.289470519694964
291,-1.2598889800797848
292,-1.163074288836054
293,-1.163499693800427
294,-1.056578751688582
295,-0.9934852254932383
296,-0.8838973425473948
297,-0.7873678920919563
298,-0.9158993551612729
299,-0.9769749249908971
300,-1.142401374335864
301,-1.2591399852523864
302,-1.313757006881591
303,-1.34285245417052
304,-1.3750226386718496
305,-1.4669081007685256
306,-1.365452491740077
307,-1.3366040227518992
308,-1.3252849440441319
309,-1.386133510418312
310,-1.256756749782061
311,-1.1156769815660252
312,-0.9531074553445713
313,-0.9629542573193698
314,-0.9493271346364383
315,-0.8529084456220023
316,-0.6686124137209041
317,-0.5040984023451102
318,-0.6544489790341902
319,-0.5405655903554598
320,-0.5641128696328109
321,-0.6673773015528427
322,-0.9463199717125281
323,-1.1625910695563575
324,-1.167457857834933
325,-1.2842916252015395
326,-1.225817870593185
327,-1.1457895908683364
328,-1.1612727020926459
329,-1.2309878154455545
330,-1.2427338759256843
331,-1.2242797274827897
332,-1.3744267955996836
333,-1.4341310967387448
334,-1.4938367187156467
335,-1.5057554494276308
336,-1.5905431068687625
337,-1.6392070816632056
338,-1.5822893127919275
339,-1.5180509129733062
340,-1.4370673481480751
341,-1.4032815508470027
342,-1.3937052321269032
343,-1.3941457194960962
344,-1.4218349215606827
345,-1.436509270247618
346,-1.4255726765863117
347,-1.4554968187202242
348,-1.3508734029838612
349,-1.346226943349886
350,-1.352862961075142
351,-1.4165024760825045
352,-1.412838470864297
353,-1.456486178642296
354,-1.5373044581758224
355,-1.534265223314253
356,-1.539310885810756
357,-1.6303150284141055
358,-1.6542711005333854
359,-1.5962796762651181
360,-1.5734490306287692
361,-1.6141241946668348
362,-1.6268334275699567
363,-1.5470264587656413
364,-1.5535807147920153
365,-1.4982451148082847
366,-1.5727281183539783
367,-1.5854408259410586
368,-1.5717825649029402
369,-1.5417766881656498
370,-1.6062261811186545
371,-1.6700740721320313
372,-1.5755666671662503
373,-1.5213444623146555
374,-1.483863067100898
375,-1.5118553575324303
376,-1.506838941854473
377,-1.5431363527743645
378,-1.6863845980273253
379,-1.417018226777264
380,-1.3808528140249043
381,-1.3328627441810301
382,-1.2861538737004667
383,-1.2962260376180226
384,-1.1023840844212813
385,-1.2607263969587612
386,-1.3106133696989928
387,-1.2849853213757998
388,-1.1719414921967295
389,-1.08774987072467
390,-1.12675228743325
391,-1.1699075862011965
392,-1.0625568811792363
393,-0.9913550034558757
394,-1.0904450824225107
395,-1.1112569798733918
396,-1.1844501115568076
397,-1.1729110282859327
398,-1.2206913368117323
399,-1.300904935502336
400,-1.3023690141914712
401,-1.3335141545676692
402,-1.4185830195800921
403,-1.5207020762942915
404,-1.5568100458010603
405,-1.670412131508228
406,-1.74400215057964
407,-1.8109830050400857
408,-1.7721332040079556
409,-1.7335263721730387
410,-1.5951069055922864
411,-1.4983110613600132
412,-1.374109497869895
413,-1.2210337469139045
414,-1.1914355804506571
415,-1.204546458111605
416,-1.3338655663666468
417,-1.372530985404022
418,-1.3395921890417721
419,-1.4123968640645355
420,-1.3749044452148986
421,-1.3724130253733702
422,-1.2370515666373598
423,-1.2085514896279423
424,-1.3149787018363235
425,-1.3695272892958503
426,-1.360994044969929
427,-1.3927796669159664
428,-1.5391762086244776
429,-1.642224268222875
