,reduced_states
0,-2.921275849886396
1,-2.8884633471570194
2,-2.5979940870922387
3,-2.2559581371072803
4,-1.9818727699975975
5,-1.8179033176503179
6,-1.3500153796925178
7,-1.038447800707325
8,-0.719121625556716
9,-0.278419052565531
10,0.522908792165965
11,1.0894490359121438
12,1.3869413992872996
13,1.7693707898037447
14,2.1984703920654542
15,2.2420152414289367
16,1.4863845285807762
17,0.9929012064311995
18,0.23197511477417987
19,-0.6678769870275534
20,-1.6592220358920047
21,-2.570624200258576
22,-3.0285628379410867
23,-3.421192199132696
24,-3.440196087968085
25,-3.2616059239706567
26,-3.1407109330770977
27,-2.5356391120523107
28,-2.0426804235004115
29,-1.549163707564849
30,-1.0576005966643298
31,-0.5693043848336202
32,-0.23878721812620757
33,-0.21114723583978606
34,-0.04497111684889458
35,0.13958010589521458
36,0.4454238273778338
37,0.760752682421181
38,1.106224457400717
39,1.2358551004287575
40,1.1384836750390857
41,0.6496835168738989
42,0.07445454053324581
43,-0.6439462366086366
44,-1.4329698526295345
45,-2.0106993103137403
46,-2.6534841977421997
47,-2.9932595404753664
48,-3.3981962359614655
49,-3.3520910048501102
50,-2.9439010828830834
51,-2.5350552762271357
52,-1.8264204087788363
53,-0.9390340332905631
54,-0.10446414583636135
55,0.46979516840184843
56,1.1092848735727294
57,1.640557892280849
58,2.169418920010484
59,2.7654198166279453
60,3.3088481725502468
61,3.3989217831054814
62,3.154602610222276
63,3.0907750424408715
64,2.446459974918493
65,1.429345773973305
66,0.13297557021955375
67,-0.7787751732168796
68,-1.5908897536846798
69,-2.429125952936164
70,-2.8059199390758884
71,-2.964331543209674
72,-2.3674080103796267
73,-1.7708551470202847
74,-0.7567650841050393
75,0.24440413562614255
76,0.9424895506997828
77,1.6393975981967486
78,2.0877942995418866
79,2.5292091447360723
80,2.4042222172811294
81,2.4058728336277975
82,2.757494520093393
83,3.0872664225538826
84,3.339760804086119
85,3.3614861156999742
86,3.6227146851878533
87,3.345792757070665
88,2.6886643854559966
89,1.785544503824598
90,0.4941835716402763
91,-0.49631762805521423
92,-1.6156690127000768
93,-2.3512087537229807
94,-2.721381027697907
95,-2.9609595497618804
96,-2.3175866872517834
97,-1.6838010922557713
98,-0.6918480268254492
99,0.39372312195352205
100,1.3487437153004975
101,2.0846443255306157
102,2.2376233689815437
103,2.3266812962771923
104,2.1442554870407893
105,2.1247701239303756
106,2.3132755367434643
107,2.8852246292927854
108,3.530690279030403
109,3.9285607721413345
110,4.181290191495649
111,3.95502292888921
112,3.155986804696611
113,2.057761535847553
114,0.8655316095416825
115,-0.31550568264615253
116,-1.448097145096528
117,-2.25625226983297
118,-2.5296824875274297
119,-2.557812949139724
120,-2.3178305196304905
121,-1.4086516790268542
122,-0.4541617311280278
123,0.47621891086460877
124,1.2203596907421739
125,2.1137114849750827
126,2.6208536947743624
127,2.6387001246359794
128,2.5092000801265546
129,2.5581799643340988
130,2.789642285277366
131,3.0986152309553767
132,3.5216568333542257
133,4.036331466207964
134,4.22128713919476
135,4.148784533468054
136,3.575167959462801
137,2.4102855343853538
138,1.4462939621579114
139,0.06085880265687687
140,-0.7717007635071873
141,-1.4118070259782287
142,-1.7724622610433014
143,-1.6778299402490562
144,-1.4295473291081762
145,-0.7017798593539798
146,0.06580891762721265
147,0.9041334862520611
148,1.7024122197115423
149,2.3248688897967202
150,2.6243682498790193
151,2.896745111626383
152,2.7374628198090276
153,2.7234101086448343
154,2.711998476143433
155,3.2046154250002084
156,3.8197889508756337
157,4.1076790982185045
158,4.7008101303542835
159,4.260184669577885
160,3.7356820147136043
161,2.6596785911663154
162,1.6471858743398897
163,0.4499694851959073
164,-0.6632715179516419
165,-1.1205074162418296
166,-1.463516711487756
167,-1.4965423001519138
168,-1.4178121271321227
169,-0.65036103805824
170,0.2957817971591878
171,0.9290797597233764
172,1.9065108160400064
173,2.5982047272086892
174,3.01682168574478
175,3.3158481626655796
176,3.4108606259775125
177,3.5503664275935733
178,3.6261399557251095
179,4.1604443714270065
180,4.466387906298875
181,4.491450960715006
182,4.619700987544606
183,4.583489273379885
184,4.250890935073077
185,3.291271808948537
186,2.577422652844933
187,1.9164414287377298
188,0.9712220609228507
189,0.23523829151620687
190,-0.4122819406919942
191,-0.7447274458164963
192,-0.6938385646116659
193,-0.5566080447793283
194,-0.182712982410226
195,0.24296008417216458
196,0.8839157713642026
197,1.4336082936497512
198,1.6681857809042178
199,1.705589704748456
200,1.5310596403654173
201,1.505284232139515
202,1.467820522719599
203,1.7858866594098899
204,2.40500521522162
205,3.0309319186919614
206,3.552836950499709
207,3.8671779682000995
208,3.599696143927986
209,2.72929108716774
210,1.4454045341147366
211,0.43620917857046493
212,-0.4873924978296615
213,-1.25311572989096
214,-1.8906613922845712
215,-2.063347999159257
216,-1.7761866749115873
217,-1.471333052396969
218,-1.1406731470054305
219,-0.6598755671147982
220,-0.045782433259387585
221,0.27448097188457826
222,0.3405867510074775
223,0.611617237175816
224,0.7387212800833751
225,0.7125013401875366
226,1.0799837536304968
227,1.8031983155806468
228,2.553223368889603
229,2.793173895037589
230,3.4701194763040046
231,3.4515697914488976
232,3.0090675941131897
233,2.026972895031105
234,1.1394226958754432
235,0.42843115690747
236,-0.5597331893006262
237,-1.1148098423001658
238,-1.4728680851057223
239,-1.3073735520983243
240,-0.9885737030294751
241,-0.2778248486274504
242,0.7930846854373528
243,1.9151523770468755
244,3.104560971041574
245,3.8064223329368665
246,4.051320770878915
247,4.107178397787561
248,3.7885777325790864
249,3.7125708463396108
250,3.7002215485968324
251,4.023631922646987
252,4.341383912706065
253,4.438259893700419
254,4.624714625758732
255,4.265238277440443
256,3.4641281780524764
257,2.4841622820134712
258,1.4233272887520563
259,0.45030348694470124
260,-0.46792186498425753
261,-1.0455416925760213
262,-1.4263087607233234
263,-1.6420936075547818
264,-1.2090804812161609
265,-0.4907597079679358
266,0.17518228555224688
267,0.9375858316167323
268,1.7425923604901217
269,2.4951261960523987
270,2.8321119497694567
271,2.845219830320463
272,2.733549151656931
273,2.7253991702573104
274,2.8206807207649933
275,3.175193718434257
276,3.6737772312606904
277,3.8931866742124726
278,4.076822161566185
279,3.964147700950381
280,3.49327098813019
281,2.4575499352898347
282,1.1626709005876918
283,0.04812559388976786
284,-0.9160383838827489
285,-1.5564989294522025
286,-2.2191226519904994
287,-2.4524978583800094
288,-2.052345148427504
289,-1.102910856410759
290,-0.14020287145272275
291,0.5924740299095579
292,1.614916796446159
293,2.5682354691096787
294,3.219049807327184
295,3.3006990686586537
296,3.400615897296598
297,3.386917978070311
298,3.13850998741592
299,3.4805756988842593
300,3.421752629496647
301,3.8627224977193935
302,3.759213563686628
303,3.7346526339767236
304,3.5001481949475157
305,2.4645256254967056
306,1.540374931926296
307,-0.024525183615694616
308,-1.001520618368555
309,-1.9631406322123448
310,-2.6507503134740036
311,-2.8714532199389216
312,-2.6256031225423095
313,-1.7704664732291207
314,-0.7779714668794276
315,0.18183193465597253
316,1.1730589753946465
317,1.6820643811539921
318,1.9375675106008925
319,2.132518801583215
320,1.8779048537881682
321,1.9773595842931184
322,2.011090314983355
323,2.4767448795931633
324,2.7269138157322743
325,3.0147709143129733
326,3.310848136825489
327,3.136953740948756
328,2.6665881798041267
329,1.7192785010965534
330,0.757438209016595
331,-0.4560697830641536
332,-1.4825861649901073
333,-2.1429512010468197
334,-2.712492796100433
335,-2.9345766016482915
336,-2.6096170347532106
337,-1.800342847185441
338,-0.7029044280852629
339,0.30658367166789274
340,1.3232276904096234
341,2.331952330346346
342,2.816989886575921
343,3.0009284193396164
344,3.0192752767544877
345,2.9234352740985954
346,3.3371361700220636
347,3.3486442669346426
348,3.508124353846504
349,3.331946545038935
350,3.2101256408714374
351,2.9084883355320037
352,2.038947581695158
353,1.1799942734242446
354,0.16265154906095441
355,-0.9022017579888097
356,-1.9663303157662744
357,-2.7905599064381197
358,-3.4671481134278133
359,-3.772910444924954
360,-3.705300267220892
361,-3.2140388126956103
362,-2.5833883480427065
363,-1.9802967711744772
364,-0.916474529998224
365,-0.05431673344571231
366,0.42446539891369917
367,0.8749267397274206
368,1.0660792388221276
369,1.0254453415902638
370,1.0217747156003274
371,1.1577357489484257
372,1.4572457978456435
373,1.3637823217338818
374,1.3258604510591345
375,1.2756030708593058
376,0.9113526739839141
377,0.16176246035849237
378,-0.5781464946431957
379,-1.3464175988462828
380,-2.0835472581522714
381,-2.6427965820972164
382,-3.1986807367623276
383,-3.4897023253181985
384,-3.5391709463291456
385,-3.50776678467007
386,-3.0974990965193725
387,-2.694677870659398
388,-2.091281721563498
389,-1.4102652143597456
390,-0.809845173853773
391,-0.2783459941775782
392,-0.1071119844909506
393,0.16588606316934457
394,0.23629682534153987
395,0.6592626527037323
396,0.9523364890230819
397,1.526033789541316
398,1.9615225259468971
399,1.9492445918482832
400,1.47769266861838
401,0.6797739210281866
402,-0.27547388924466204
403,-1.4167949439377279
404,-2.471044531599815
405,-3.054331594376905
406,-3.2169844452781993
407,-3.2732173212423366
408,-2.835427828165048
409,-2.0908052132934967
410,-1.259407972375359
411,-0.4413333636215699
412,0.24772126562166594
413,0.898285962304019
414,1.285474671387476
415,1.4925210800023354
416,1.709583200887985
417,1.8728431334769011
418,2.157217759587555
419,2.497131302859379
420,2.9572370220074924
421,3.2541587381474875
422,3.4202275660618393
423,3.278203820947992
424,2.820369634442385
425,1.9399856672293636
426,0.9410533117255332
427,0.031139291103893883
428,-0.9876758832089944
429,-1.723061181962547
430,-2.26969310614058
431,-2.1799669357516147
432,-1.9309401858951274
433,-1.3222303272152904
434,-0.2628281575241479
435,0.6376398502366885
436,1.4670667472269683
437,2.049520857729532
438,2.311428203098568
439,2.689060054038814
440,2.7570310089721928
441,2.7539290060009822
442,2.8307501338988317
443,3.217070761829482
444,3.704244365443508
445,3.8051977694578314
446,3.7054669625515846
447,3.648660480171033
448,3.2805907593567945
449,2.2983275886436543
450,1.1000277017841513
451,-0.07575649647802335
452,-1.0556054658772014
453,-1.7933983601975887
454,-2.3452995289334
455,-2.6081124223876975
456,-1.95059644085505
457,-1.2945671550709847
458,-0.09532833265332262
459,0.9684177846592529
460,2.0552657130879335
461,2.678935034284006
462,2.8838068444501013
463,3.066462276455639
464,2.6577482676091173
465,2.4915847670184115
466,2.642771477526964
467,3.453615538970171
468,4.0942814460260495
469,4.633831876994803
470,5.17038122208127
471,5.385409726475326
472,4.781426167097081
473,3.621426640797741
474,2.580237837475191
475,1.4965434439669636
476,0.3843740958644673
477,-0.5569880261251394
478,-1.013248639804273
479,-1.0933230790001638
480,-0.9775572573459919
481,-0.41125800366218335
482,0.5009122734836815
483,1.7442513116441851
484,2.7975784537431663
485,3.673726539558465
486,4.341826571759385
487,4.57810348714083
488,4.355103126894875
489,3.848520016056961
490,3.837037471775464
491,3.633017659005659
492,3.733132209880637
493,3.992861841729404
494,4.256020985314968
495,4.093621267367567
496,3.334732897367543
497,2.4722562815891793
498,1.0546001294819634
499,-0.18019233175339336
500,-1.1946340143874736
501,-1.9761912372751151
502,-2.2839956937220167
503,-2.3037546870615087
504,-1.9795968274063598
505,-1.222215887150605
506,-0.2575654741426784
507,0.6590498380826582
508,1.6476608590061463
509,2.634208729773273
510,3.0579505480610374
511,2.8768704417606528
512,2.8024812651846736
513,2.6382570476610363
514,2.34228635007947
515,2.2149143237634643
516,2.5860902742767107
517,2.992820478579081
518,2.882355042972556
519,2.9353956513018877
520,2.6874083936226194
521,2.116459876002239
522,1.187745274933216
523,0.28614022058485683
524,-0.3879005733715278
525,-1.0435412218560656
526,-1.6263608000203469
527,-1.9429017665118788
528,-1.8311220178789585
529,-1.6962170322730514
530,-1.1320160179106054
531,-0.5811145589617466
532,0.038729490788769236
533,0.5853393513177586
534,0.971955820592871
535,1.4740941124712503
536,1.6017106244378045
537,1.7490168567706381
538,2.1372652145855144
539,2.8743618763802345
540,3.381467316988243
541,3.6189564866442656
542,3.7935639888187604
543,4.367244463806158
544,3.985951240046459
545,3.0638405755430713
546,2.404325418666674
547,1.7588904039863806
548,0.9559109846139268
549,-0.15429591966469128
550,-0.4526354946830708
551,-0.5679089669462722
552,-0.5477679175069884
553,-0.41603977391792973
554,0.19453059705758055
555,0.7355807142135795
556,1.143938399474537
557,1.3524239625246468
558,1.5525637226487827
559,1.5675212308690796
560,1.4253059665859247
