,reduced_states
0,-1.501891402211978
1,-1.4869191338609058
2,-1.4184649968993928
3,-1.4189566409905232
4,-1.411545553485855
5,-1.2900724248042548
6,-1.3447508766531993
7,-1.260877192111248
8,-1.1865891604938035
9,-1.10778119453981
10,0.5841504596458795
11,0.8894167613027785
12,1.3025304775963684
13,1.261639230151931
14,1.1143914167593898
15,0.9490565080484554
16,-0.6974488798375362
17,-1.0055220374523703
18,-1.3496043502537396
19,-1.3780739690498651
20,-1.3250439583398674
21,-1.4224042503988958
22,-1.5763115499351301
23,-1.6424926325462768
24,-1.664634286711666
25,-1.7043959680644456
26,-1.8077297714466531
27,-1.82198072520376
28,-1.7803937181311793
29,-1.825945301756421
30,-1.7356991684520766
31,-1.6144441368137266
32,-1.5392977569459758
33,-1.4621975275863992
34,-1.4539834989540812
35,-0.1787990197967171
36,0.6720244422057265
37,0.9101928003645704
38,1.0655643731955642
39,1.0346425779330775
40,0.9457871609753631
41,-0.42644002510654705
42,-1.273730148954287
43,-1.4579793062350066
44,-1.5643202753536978
45,-1.6769136386548613
46,-1.6754672253623206
47,-1.6029373787511274
48,-1.5038252164685217
49,-1.4826252260903712
50,-1.5348463292179853
51,-1.5304865021319385
52,-1.4792147926663457
53,-1.491690470624247
54,-1.5305916361410077
55,-1.4330127076456236
56,-1.3663620196977109
57,-1.2864187617812508
58,-1.3443688371815155
59,-1.3485220896150707
60,-1.3112242364029794
61,-1.2322465358218273
62,-1.1572758651552173
63,-0.8777288284303817
64,-0.6900566517546106
65,-0.7117804570624956
66,-0.8135385083237339
67,-1.0549322210340477
68,-1.1583345660725701
69,-1.4552003004671752
70,-1.5752131045020363
71,-1.5067282257611792
72,-1.4232044965964614
73,-1.3369253521039208
74,-1.2943386661672704
75,-1.2425328352686056
76,-1.0696739185196147
77,-1.013722843669305
78,-0.9984287795784478
79,-1.0319358276438246
80,-0.9829313890889624
81,-1.061894550923962
82,-1.2298941640569934
83,-1.3307439862056574
84,-1.3746152704959094
85,-1.3474302132777873
86,-1.3376398208532054
87,-1.3549167538804738
88,-1.3678744932308784
89,-1.4130856328547055
90,-1.3731393440014845
91,-1.4535174937869038
92,-1.5545119444891247
93,-1.5443774581111873
94,-1.56347055780459
95,-1.5125487184409316
96,-1.5439228780849206
97,-1.4687756276161625
98,-1.3260390571307341
99,-1.226364725732986
100,-1.1418351569844183
101,-1.0491899957044382
102,-0.7989741076026208
103,-0.745393321538684
104,-0.7422553538853749
105,-0.7716572425457695
106,-0.8332943027411583
107,-0.5615225184797149
108,-0.7002567067537646
109,-0.6606376958530636
110,-0.6047031962957012
111,-0.5068177328806132
112,-0.532502705325493
113,-0.8660775266040444
114,-0.8294369567236285
115,-0.9366483877283266
116,-1.0574915203334898
117,-1.1326475999284933
118,-1.0877182805552312
119,-1.124180367957958
120,-1.2727723059442178
121,-1.1802269188318906
122,-1.1494331239788433
123,-1.1099904564569663
124,-1.133125348762012
125,-1.0761849538440182
126,-0.9792498397734368
127,-1.017991472876217
128,-1.0932894311111283
129,-1.1418623857276324
130,-1.1903428160514122
131,-1.1634919498679712
132,-1.2744489760921351
133,-1.2860900247343225
134,-1.1861625783582583
135,-1.177251588108067
136,-1.1912503825913632
137,-1.2147497581080875
138,-1.2718647886237635
139,-1.3195763894286863
140,-1.3685626376913644
141,-1.4628152038277356
142,-1.4150587806961736
143,-1.4140085025205307
144,-1.3032450196259424
145,-1.2178036777077546
146,-0.9147019062511592
147,-0.7957353697796792
148,-0.7342556971105757
149,-0.6684512479191257
150,-0.7262982045360007
151,-0.8337534097662712
152,-1.2041196806445698
153,-1.277304121441189
154,-1.3751119098880666
155,-1.4820882211261022
156,-1.32037351644844
157,-1.249912632851423
158,-1.2005005801557502
159,-1.1540213231117147
160,-1.0846053462093286
161,-1.1501050333881377
162,-1.219645744581095
163,-1.2491882780450554
164,-1.2545890020847201
165,-1.2247315673591561
166,-1.2334560960532326
167,-1.1836900135229114
168,-1.2231373416374676
169,-1.1292036683652724
170,-1.0271690891818666
171,-1.04511736724497
172,-0.9583498036122746
173,-0.9785331712235684
174,-0.9126218789882067
175,-0.8955638370529062
176,-0.975184238570666
177,-0.9662680337120857
178,-0.9837380546445635
179,-0.8525224007902235
180,-0.8701308914017036
181,-0.8619853844195403
182,-0.834472519251653
183,-0.7812236422241201
184,-0.8562534497095927
185,-0.996904707836171
186,-1.0186214043076545
187,-1.1019065769202836
188,-1.093454293809839
189,-1.1066397088552304
190,-1.0110926870482144
191,-0.862096899689951
192,-0.864410507467912
193,-0.8494724187269554
194,-0.8185622972409322
195,-0.8476283614191669
196,-0.7864995651826377
197,-0.7035783373079071
198,-0.6295417477809554
199,-0.6853892259150987
200,-0.6885938491452934
201,-0.6076585481217842
202,1.2357757941958867
203,1.3007887672349072
204,1.8963044051216378
205,2.000332499217162
206,1.999464748958599
207,1.7076671282004974
208,-0.34180934461315016
209,-0.3742681256034407
210,-0.9182037595285161
211,-0.9982045833972146
212,-1.038399691199287
213,-1.119244525568354
214,-1.138116010825371
215,-1.2394862044967705
216,-1.2637292206146624
217,-1.1700279780821514
218,-1.2991582921658509
219,-1.2606186996834525
220,-1.2034889982828252
221,-1.1648294252805107
222,-1.2072805030320013
223,-1.238730858141912
224,-1.2359406222417049
225,-1.1523941491258873
226,-1.1164817112084726
227,-1.1382306746453779
228,-0.9328201514018789
229,-0.7843029508081131
230,-0.5806456975053249
231,-0.35860996965826036
232,-0.4222771870969809
