,reduced_states
0,0.8940226879995894
1,3.2213728360376255
2,3.0744137997326235
3,2.460321757796413
4,3.6248349544419516
5,5.957228585434307
6,3.6815107632107678
7,5.096412717500521
8,3.768705465242447
9,3.458320811464828
10,1.853075359957942
11,2.006976922980366
12,0.9590125997001719
13,1.2413988625502494
14,1.5172517092927236
15,2.4449082410489362
16,2.7023028065425154
17,4.481571323414287
18,5.04260068053549
19,4.599572327598943
20,4.477620483066242
21,3.6245825095994486
22,4.762076125399309
23,5.3315543184991805
24,4.780258028233048
25,5.031629576996469
26,3.5803534895740072
27,6.64154663429556
28,5.527023404652894
29,6.219527761156182
30,6.270564408837864
31,3.475326559612661
32,4.3755746438046454
33,4.0717257919206755
34,4.336742574111281
35,3.162500841242735
36,3.201394390221709
37,3.131176156166558
38,4.0457400440263
39,3.7366731521636156
40,3.8274207688170168
41,4.672717450868539
42,1.4984441934206858
43,5.043722359692167
44,3.3357133676772954
45,2.938166510256488
46,3.24599201349206
47,3.649437339870037
48,3.174853451986212
49,1.8646605988567642
50,2.267412358875363
51,3.6278254378266435
52,2.8160750889267065
53,4.5822843147422025
54,3.609695038267783
55,6.306913741507051
56,5.291730059272512
57,2.7997851274603023
58,1.6956755936254466
59,4.264249819146408
60,5.704769525422867
61,2.7028260596422777
62,4.552779900047414
63,5.002520861411343
64,3.572225938486906
65,2.016735358420771
66,1.2135773586132863
67,2.5435539142237227
68,3.7423747236518077
69,1.6188508686638319
70,2.9066777271814503
71,1.9349317133377635
72,3.2943810745645346
73,2.273029360258306
74,2.654930530092784
75,2.010480449731522
76,2.6965442320877857
77,1.1227576712793026
78,4.4202602282229435
79,3.4856904606666372
80,2.8023306957912504
81,5.042703138122591
82,3.4314665699004054
83,4.629500713077944
84,3.438228581441871
85,2.5758685343103798
86,2.511656841879105
87,2.998210420118315
88,7.013057418061862
89,6.785772079148694
90,4.759276274965564
91,5.704120133470832
92,5.1871464512975765
93,5.43605034425722
94,5.804911588643228
95,7.3001126545824935
96,6.139398187496061
97,5.401043266003408
98,8.069893728117272
99,7.230011555846036
100,8.081381912316711
101,11.696654743554273
102,8.296603729348705
103,11.029272518075702
104,8.550014472205367
105,10.069943095735093
106,9.304247058037973
107,6.323188085310786
108,6.567804343710904
109,5.162577158689852
110,8.855138111834984
111,7.095537572190739
112,6.005041700821024
113,7.270174096305024
114,8.00845495137482
115,7.261820160326795
116,7.983904988909253
117,8.157944574889514
118,6.435556715604539
119,6.4462152582268315
120,7.814237757642569
121,9.485308862608822
122,7.507754085116642
123,6.878055777639095
124,7.458594056345692
125,10.309172804461737
126,9.176914087076593
127,9.660209366712351
128,11.045219681146161
129,7.969791156392004
130,9.467975638456233
131,7.4973870324256575
132,8.041471994376053
133,10.446072326112064
134,9.251379035586655
135,9.993282912629244
136,8.624527370794807
137,9.625406328616721
138,8.3331501255942
139,8.340945944346526
140,9.24586630371051
141,9.309979855630724
142,9.14536650853552
143,8.336963587254223
144,7.33413670648318
145,11.399942614730417
146,9.150704647676651
147,12.028040497346241
148,8.673192094626675
149,10.712483450681793
150,11.450395383531932
151,14.616873368965102
152,10.321250241340579
153,6.247860618877533
154,7.292473652371594
155,10.319374447075294
156,8.707045654252841
157,6.7224883672683085
158,4.672354638759492
159,7.521244829074866
160,9.4491587509183
161,7.840944847259874
162,7.717156412972684
163,9.525424420031962
164,6.935727754820306
165,9.232336278476968
166,9.127342541806904
167,9.914223147246993
168,6.8352183751689495
169,8.460468118346903
170,10.344474974985996
171,10.946457059795678
172,10.250456904602466
173,9.68115437616577
174,13.353752359587977
175,11.094988959989346
176,8.830641487591837
177,10.837827061048795
178,13.003561470859479
179,8.37786749783187
180,11.346083234269644
181,8.797873152897063
182,9.859210333707368
183,8.037546749285275
184,11.018697919500509
185,8.706061898065206
186,11.520085142327193
187,9.509863699924452
188,9.31205663950955
189,10.967539952129277
190,8.567421095525644
191,7.647408829802527
192,11.545606177961217
193,10.506231617064895
194,9.214988213127839
195,11.271171012940158
196,10.9896020296784
197,10.323017432912069
198,10.791466047397927
199,11.52472661935286
200,12.899872731727676
201,10.814347838522863
202,13.721457445827594
203,17.11604113470246
204,12.578954979767985
205,9.472747068332389
206,8.458730552938782
207,8.125178941809494
208,9.392396316711368
209,13.714021354621737
210,9.917396757947245
211,8.906771339279143
212,7.683517502895917
213,9.50709011172068
214,9.182409391324878
215,10.404900501195778
216,10.502526659358178
217,8.84496145712673
218,8.989443675019492
219,9.218377111190655
220,9.448903965423524
221,10.23632510448263
222,8.577497170715581
223,10.037297019509282
224,10.003457126525037
225,9.997298615136879
226,10.26679187730069
227,8.901699679866491
228,6.352028193122593
229,6.504034713695865
230,7.830876177167614
231,7.3883936916692345
232,6.651369123509596
233,7.446330033049612
234,4.506810653090519
235,6.914023819084605
236,6.486046971670886
237,6.5905335719831015
238,7.787490863211283
239,5.003959792404528
240,6.3694853443750645
241,4.586380209982907
242,3.3263012225479414
243,3.257855475544178
244,4.240354427351375
245,3.319301827864614
246,4.003289676872703
247,5.219112672043139
248,4.371432242008938
249,1.929258149710288
250,2.333237796165496
251,3.1255202102134754
252,0.3831289161709338
253,1.7957019112246129
254,3.0541691743544157
255,1.7925035979845585
256,3.322566436832569
257,3.0505125720392052
258,2.3619044612232405
259,2.839114895858276
260,0.044503132025335124
261,0.7349045876413693
262,1.551003892845783
263,1.226429504867008
264,0.910534992986152
265,0.5174610122434357
266,1.3000892984011478
267,1.6683649424089446
268,0.5701225951670541
269,2.6096366078244935
270,0.7646548308058333
271,0.9155558852010067
272,1.8194711924502915
273,0.8528750853867266
274,-0.20484634740323013
275,0.9580502590465483
276,1.2424190599376719
277,1.258021592787444
278,0.20769924240205043
279,-0.051535980933385545
280,0.8914018113637941
281,0.9817236942822336
282,1.1192248213264295
283,0.6868928467235403
284,1.7623665175740348
285,1.1050680898529577
286,1.915656779112332
287,1.0393928312319447
288,2.90939683249432
289,2.0633583086311185
