Date,Load,Zone
1/1/2021 3:00:00 AM,294.9369,MILLWD
1/1/2021 3:00:00 AM,4362.9155,N.Y.C.
1/1/2021 3:00:00 AM,614.5908,NORTH
1/1/2021 3:00:00 AM,1414.2418,WEST
1/1/2021 4:00:00 AM,1180.2197,CAPITL
1/1/2021 4:00:00 AM,1562.2618,CENTRL
1/1/2021 4:00:00 AM,543.788,DUNWOD
1/1/2021 4:00:00 AM,900.8782,GENESE
1/1/2021 4:00:00 AM,916.3651,HUD VL
1/1/2021 4:00:00 AM,1791.3168,LONGIL
1/1/2021 4:00:00 AM,798.8735,MHK VL
1/1/2021 4:00:00 AM,297.3993,MILLWD
1/1/2021 4:00:00 AM,4335.1747,N.Y.C.
1/1/2021 4:00:00 AM,617.9656,NORTH
1/1/2021 4:00:00 AM,1427.2066,WEST
1/1/2021 5:00:00 AM,1212.3872,CAPITL
1/1/2021 5:00:00 AM,1604.2566,CENTRL
1/1/2021 5:00:00 AM,541.201,DUNWOD
1/1/2021 5:00:00 AM,929.0427,GENESE
1/1/2021 5:00:00 AM,936.8761,HUD VL
1/1/2021 5:00:00 AM,1818.5349,LONGIL
1/1/2021 5:00:00 AM,815.3396,MHK VL
1/1/2021 5:00:00 AM,303.5314,MILLWD
1/1/2021 5:00:00 AM,4396.8471,N.Y.C.
1/1/2021 5:00:00 AM,618.3584,NORTH
1/1/2021 5:00:00 AM,1434.2435,WEST
1/1/2021 6:00:00 AM,1251.8379,CAPITL
1/1/2021 6:00:00 AM,1654.4771,CENTRL
1/1/2021 6:00:00 AM,556.7086,DUNWOD
1/1/2021 6:00:00 AM,961.1273,GENESE
1/1/2021 6:00:00 AM,965.8987,HUD VL
1/1/2021 6:00:00 AM,1866.0643,LONGIL
1/1/2021 6:00:00 AM,850.8904,MHK VL
1/1/2021 6:00:00 AM,314.4392,MILLWD
1/1/2021 6:00:00 AM,4496.9141,N.Y.C.
1/1/2021 6:00:00 AM,629.6308,NORTH
1/1/2021 6:00:00 AM,1466.4773,WEST
1/1/2021 7:00:00 AM,1277.2779,CAPITL
1/1/2021 7:00:00 AM,1692.8572,CENTRL
1/1/2021 7:00:00 AM,566.4489,DUNWOD
1/1/2021 7:00:00 AM,987.8341,GENESE
1/1/2021 7:00:00 AM,993.4063,HUD VL
1/1/2021 7:00:00 AM,1883.3914,LONGIL
1/1/2021 7:00:00 AM,876.9211,MHK VL
1/1/2021 7:00:00 AM,321.6149,MILLWD
1/1/2021 7:00:00 AM,4585.7121,N.Y.C.
1/1/2021 7:00:00 AM,632.7521,NORTH
1/1/2021 7:00:00 AM,1497.1047,WEST
1/1/2021 8:00:00 AM,1278.642,CAPITL
1/1/2021 8:00:00 AM,1718.0468,CENTRL
1/1/2021 8:00:00 AM,573.3977,DUNWOD
1/1/2021 8:00:00 AM,996.9504,GENESE
1/1/2021 8:00:00 AM,1002.8558,HUD VL
1/1/2021 8:00:00 AM,1872.7583,LONGIL
1/1/2021 8:00:00 AM,894.5479,MHK VL
1/1/2021 8:00:00 AM,328.1485,MILLWD
1/1/2021 8:00:00 AM,4685.9142,N.Y.C.
1/1/2021 8:00:00 AM,641.8198,NORTH
1/1/2021 8:00:00 AM,1511.4318,WEST
1/1/2021 9:00:00 AM,1261.8212,CAPITL
1/1/2021 9:00:00 AM,1746.3298,CENTRL
1/1/2021 9:00:00 AM,577.3222,DUNWOD
1/1/2021 9:00:00 AM,1019.7185,GENESE
1/1/2021 9:00:00 AM,1002.668,HUD VL
1/1/2021 9:00:00 AM,1865.4351,LONGIL
1/1/2021 9:00:00 AM,902.9371,MHK VL
1/1/2021 9:00:00 AM,333.0231,MILLWD
1/1/2021 9:00:00 AM,4783.1222,N.Y.C.
1/1/2021 9:00:00 AM,648.0957,NORTH
1/1/2021 9:00:00 AM,1554.3723,WEST
1/1/2021 10:00:00 AM,1264.7319,CAPITL
1/1/2021 10:00:00 AM,1777.0836,CENTRL
1/1/2021 10:00:00 AM,589.5309,DUNWOD
1/1/2021 10:00:00 AM,1064.8793,GENESE
1/1/2021 10:00:00 AM,1015.4746,HUD VL
1/1/2021 10:00:00 AM,1881.3478,LONGIL
1/1/2021 10:00:00 AM,910.9016,MHK VL
1/1/2021 10:00:00 AM,346.8864,MILLWD
1/1/2021 10:00:00 AM,4903.3768,N.Y.C.
1/1/2021 10:00:00 AM,652.5231,NORTH
1/1/2021 10:00:00 AM,1606.8346,WEST
1/1/2021 11:00:00 AM,1294.3364,CAPITL
1/1/2021 11:00:00 AM,1823.131,CENTRL
1/1/2021 11:00:00 AM,614.2079,DUNWOD
1/1/2021 11:00:00 AM,1087.11,GENESE
1/1/2021 11:00:00 AM,1053.2874,HUD VL
1/1/2021 11:00:00 AM,2030.5971,LONGIL
1/1/2021 11:00:00 AM,928.5708,MHK VL
1/1/2021 11:00:00 AM,369.8484,MILLWD
1/1/2021 11:00:00 AM,5074.6043,N.Y.C.
1/1/2021 11:00:00 AM,665.1569,NORTH
1/1/2021 11:00:00 AM,1629.1107,WEST
1/1/2021 12:00:00 PM,1340.784,CAPITL
1/1/2021 12:00:00 PM,1833.8983,CENTRL
1/1/2021 12:00:00 PM,625.8202,DUNWOD
1/1/2021 12:00:00 PM,1098.7603,GENESE
1/1/2021 12:00:00 PM,1072.6471,HUD VL
1/1/2021 12:00:00 PM,2132.7201,LONGIL
1/1/2021 12:00:00 PM,937.7455,MHK VL
1/1/2021 12:00:00 PM,377.9822,MILLWD
1/1/2021 12:00:00 PM,5154.5337,N.Y.C.
1/1/2021 12:00:00 PM,657.7849,NORTH
1/1/2021 12:00:00 PM,1649.8352,WEST
1/1/2021 1:00:00 PM,1347.4413,CAPITL
1/1/2021 1:00:00 PM,1845.2846,CENTRL
1/1/2021 1:00:00 PM,628.131,DUNWOD
1/1/2021 1:00:00 PM,1113.5927,GENESE
1/1/2021 1:00:00 PM,1094.5866,HUD VL
1/1/2021 1:00:00 PM,2171.9548,LONGIL
1/1/2021 1:00:00 PM,943.5866,MHK VL
1/1/2021 1:00:00 PM,386.9936,MILLWD
1/1/2021 1:00:00 PM,5198.7354,N.Y.C.
1/1/2021 1:00:00 PM,658.5887,NORTH
1/1/2021 1:00:00 PM,1664.1392,WEST
1/1/2021 2:00:00 PM,1369.5443,CAPITL
1/1/2021 2:00:00 PM,1866.9039,CENTRL
1/1/2021 2:00:00 PM,638.8045,DUNWOD
1/1/2021 2:00:00 PM,1135.1598,GENESE
1/1/2021 2:00:00 PM,1122.9325,HUD VL
1/1/2021 2:00:00 PM,2212.8049,LONGIL
1/1/2021 2:00:00 PM,941.4852,MHK VL
1/1/2021 2:00:00 PM,383.7828,MILLWD
1/1/2021 2:00:00 PM,5242.0266,N.Y.C.
1/1/2021 2:00:00 PM,656.2835,NORTH
1/1/2021 2:00:00 PM,1683.5505,WEST
1/1/2021 3:00:00 PM,1414.1269,CAPITL
1/1/2021 3:00:00 PM,1896.6334,CENTRL
1/1/2021 3:00:00 PM,650.8086,DUNWOD
1/1/2021 3:00:00 PM,1159.5461,GENESE
1/1/2021 3:00:00 PM,1148.6646,HUD VL
1/1/2021 3:00:00 PM,2291.2645,LONGIL
1/1/2021 3:00:00 PM,962.0678,MHK VL
1/1/2021 3:00:00 PM,398.253,MILLWD
1/1/2021 3:00:00 PM,5306.0982,N.Y.C.
1/1/2021 3:00:00 PM,663.1222,NORTH
1/1/2021 3:00:00 PM,1707.2892,WEST
1/1/2021 4:00:00 PM,1500.2556,CAPITL
1/1/2021 4:00:00 PM,1979.08,CENTRL
1/1/2021 4:00:00 PM,686.4066,DUNWOD
1/1/2021 4:00:00 PM,1209.3765,GENESE
1/1/2021 4:00:00 PM,1215.8302,HUD VL
1/1/2021 4:00:00 PM,2474.4938,LONGIL
1/1/2021 4:00:00 PM,1009.6489,MHK VL
1/1/2021 4:00:00 PM,415.0042,MILLWD
1/1/2021 4:00:00 PM,5457.947,N.Y.C.
1/1/2021 4:00:00 PM,681.8668,NORTH
1/1/2021 4:00:00 PM,1765.4158,WEST
1/1/2021 5:00:00 PM,1562.9318,CAPITL
1/1/2021 5:00:00 PM,2026.8765,CENTRL
1/1/2021 5:00:00 PM,716.5512,DUNWOD
1/1/2021 5:00:00 PM,1240.3204,GENESE
1/1/2021 5:00:00 PM,1264.9001,HUD VL
1/1/2021 5:00:00 PM,2629.9224,LONGIL
1/1/2021 5:00:00 PM,1041.4992,MHK VL
1/1/2021 5:00:00 PM,428.0323,MILLWD
1/1/2021 5:00:00 PM,5575.6064,N.Y.C.
1/1/2021 5:00:00 PM,691.4823,NORTH
1/1/2021 5:00:00 PM,1827.5906,WEST
1/1/2021 6:00:00 PM,1538.0354,CAPITL
1/1/2021 6:00:00 PM,2007.022,CENTRL
1/1/2021 6:00:00 PM,714.6703,DUNWOD
1/1/2021 6:00:00 PM,1220.8848,GENESE
1/1/2021 6:00:00 PM,1250.6945,HUD VL
1/1/2021 6:00:00 PM,2600.5804,LONGIL
1/1/2021 6:00:00 PM,1045.2883,MHK VL
1/1/2021 6:00:00 PM,430.1196,MILLWD
1/1/2021 6:00:00 PM,5541.7087,N.Y.C.
1/1/2021 6:00:00 PM,677.9699,NORTH
1/1/2021 6:00:00 PM,1810.1098,WEST
1/1/2021 7:00:00 PM,1500.8339,CAPITL
1/1/2021 7:00:00 PM,1977.8622,CENTRL
1/1/2021 7:00:00 PM,704.0757,DUNWOD
1/1/2021 7:00:00 PM,1188.809,GENESE
1/1/2021 7:00:00 PM,1216.3839,HUD VL
1/1/2021 7:00:00 PM,2534.5207,LONGIL
1/1/2021 7:00:00 PM,1037.1076,MHK VL
1/1/2021 7:00:00 PM,428.0316,MILLWD
1/1/2021 7:00:00 PM,5483.8197,N.Y.C.
1/1/2021 7:00:00 PM,672.7795,NORTH
1/1/2021 7:00:00 PM,1771.7707,WEST
1/1/2021 8:00:00 PM,1453.303,CAPITL
1/1/2021 8:00:00 PM,1920.6446,CENTRL
1/1/2021 8:00:00 PM,687.682,DUNWOD
1/1/2021 8:00:00 PM,1154.7341,GENESE
1/1/2021 8:00:00 PM,1173.0413,HUD VL
1/1/2021 8:00:00 PM,2462.9532,LONGIL
1/1/2021 8:00:00 PM,1021.0452,MHK VL
1/1/2021 8:00:00 PM,424.0622,MILLWD
1/1/2021 8:00:00 PM,5389.5578,N.Y.C.
1/1/2021 8:00:00 PM,663.9091,NORTH
1/1/2021 8:00:00 PM,1743.9869,WEST
1/1/2021 9:00:00 PM,1393.6084,CAPITL
1/1/2021 9:00:00 PM,1848.2595,CENTRL
1/1/2021 9:00:00 PM,667.221,DUNWOD
1/1/2021 9:00:00 PM,1119.218,GENESE
1/1/2021 9:00:00 PM,1130.2203,HUD VL
1/1/2021 9:00:00 PM,2360.9475,LONGIL
1/1/2021 9:00:00 PM,987.1917,MHK VL
1/1/2021 9:00:00 PM,396.0377,MILLWD
1/1/2021 9:00:00 PM,5299.1467,N.Y.C.
1/1/2021 9:00:00 PM,649.1414,NORTH
1/1/2021 9:00:00 PM,1709.0376,WEST
1/1/2021 10:00:00 PM,1321.5201,CAPITL
1/1/2021 10:00:00 PM,1763.2982,CENTRL
1/1/2021 10:00:00 PM,632.4323,DUNWOD
1/1/2021 10:00:00 PM,1050.9002,GENESE
1/1/2021 10:00:00 PM,1075.3203,HUD VL
1/1/2021 10:00:00 PM,2209.1356,LONGIL
1/1/2021 10:00:00 PM,951.605,MHK VL
1/1/2021 10:00:00 PM,357.7978,MILLWD
1/1/2021 10:00:00 PM,5119.0053,N.Y.C.
1/1/2021 10:00:00 PM,637.2982,NORTH
1/1/2021 10:00:00 PM,1625.7021,WEST
1/1/2021 11:00:00 PM,1244.0803,CAPITL
1/1/2021 11:00:00 PM,1691.7737,CENTRL
1/1/2021 11:00:00 PM,595.7384,DUNWOD
1/1/2021 11:00:00 PM,996.9835,GENESE
1/1/2021 11:00:00 PM,1006.3254,HUD VL
1/1/2021 11:00:00 PM,2042.5258,LONGIL
1/1/2021 11:00:00 PM,887.5382,MHK VL
1/1/2021 11:00:00 PM,334.2614,MILLWD
1/1/2021 11:00:00 PM,4897.1172,N.Y.C.
1/1/2021 11:00:00 PM,629.5506,NORTH
1/1/2021 11:00:00 PM,1528.5674,WEST
1/2/2021 12:00:00 AM,1179.2511,CAPITL
1/2/2021 12:00:00 AM,1648.5598,CENTRL
1/2/2021 12:00:00 AM,566.364,DUNWOD
1/2/2021 12:00:00 AM,960.9792,GENESE
1/2/2021 12:00:00 AM,950.8438,HUD VL
1/2/2021 12:00:00 AM,1893.6087,LONGIL
1/2/2021 12:00:00 AM,835.746,MHK VL
1/2/2021 12:00:00 AM,304.9996,MILLWD
1/2/2021 12:00:00 AM,4666.3408,N.Y.C.
1/2/2021 12:00:00 AM,628.7663,NORTH
1/2/2021 12:00:00 AM,1465.5614,WEST
1/2/2021 1:00:00 AM,1144.9948,CAPITL
1/2/2021 1:00:00 AM,1617.968,CENTRL
1/2/2021 1:00:00 AM,545.9806,DUNWOD
1/2/2021 1:00:00 AM,930.9018,GENESE
1/2/2021 1:00:00 AM,918.7545,HUD VL
1/2/2021 1:00:00 AM,1786.4875,LONGIL
1/2/2021 1:00:00 AM,802.6985,MHK VL
1/2/2021 1:00:00 AM,284.3816,MILLWD
1/2/2021 1:00:00 AM,4502.4127,N.Y.C.
1/2/2021 1:00:00 AM,620.6396,NORTH
1/2/2021 1:00:00 AM,1431.7048,WEST
1/2/2021 2:00:00 AM,1119.5453,CAPITL
1/2/2021 2:00:00 AM,1591.4716,CENTRL
1/2/2021 2:00:00 AM,525.5129,DUNWOD
1/2/2021 2:00:00 AM,910.0163,GENESE
1/2/2021 2:00:00 AM,893.9325,HUD VL
1/2/2021 2:00:00 AM,1720.9229,LONGIL
1/2/2021 2:00:00 AM,784.0259,MHK VL
1/2/2021 2:00:00 AM,274.4717,MILLWD
1/2/2021 2:00:00 AM,4378.234,N.Y.C.
1/2/2021 2:00:00 AM,611.3924,NORTH
1/2/2021 2:00:00 AM,1402.3027,WEST
1/2/2021 3:00:00 AM,1120.5291,CAPITL
1/2/2021 3:00:00 AM,1577.1884,CENTRL
1/2/2021 3:00:00 AM,515.7223,DUNWOD
1/2/2021 3:00:00 AM,904.5892,GENESE
1/2/2021 3:00:00 AM,883.0601,HUD VL
1/2/2021 3:00:00 AM,1672.7371,LONGIL
1/2/2021 3:00:00 AM,791.5085,MHK VL
1/2/2021 3:00:00 AM,272.6863,MILLWD
1/2/2021 3:00:00 AM,4292.6933,N.Y.C.
1/2/2021 3:00:00 AM,610.1756,NORTH
1/2/2021 3:00:00 AM,1397.9375,WEST
1/2/2021 4:00:00 AM,1136.0581,CAPITL
1/2/2021 4:00:00 AM,1596.884,CENTRL
1/2/2021 4:00:00 AM,513.8557,DUNWOD
1/2/2021 4:00:00 AM,906.5914,GENESE
1/2/2021 4:00:00 AM,882.4954,HUD VL
1/2/2021 4:00:00 AM,1665.4129,LONGIL
1/2/2021 4:00:00 AM,790.867,MHK VL
1/2/2021 4:00:00 AM,273.6693,MILLWD
1/2/2021 4:00:00 AM,4253.8391,N.Y.C.
1/2/2021 4:00:00 AM,611.0444,NORTH
1/2/2021 4:00:00 AM,1400.4756,WEST
1/2/2021 5:00:00 AM,1161.0645,CAPITL
1/2/2021 5:00:00 AM,1600.3932,CENTRL
1/2/2021 5:00:00 AM,522.2419,DUNWOD
1/2/2021 5:00:00 AM,927.4113,GENESE
1/2/2021 5:00:00 AM,899.7314,HUD VL
1/2/2021 5:00:00 AM,1690.1063,LONGIL
1/2/2021 5:00:00 AM,809.7252,MHK VL
1/2/2021 5:00:00 AM,275.7762,MILLWD
1/2/2021 5:00:00 AM,4296.5424,N.Y.C.
1/2/2021 5:00:00 AM,616.5511,NORTH
1/2/2021 5:00:00 AM,1417.6264,WEST
1/2/2021 6:00:00 AM,1201.6981,CAPITL
1/2/2021 6:00:00 AM,1662.1999,CENTRL
1/2/2021 6:00:00 AM,539.5092,DUNWOD
1/2/2021 6:00:00 AM,968.4778,GENESE
1/2/2021 6:00:00 AM,929.6402,HUD VL
1/2/2021 6:00:00 AM,1752.7619,LONGIL
1/2/2021 6:00:00 AM,855.4511,MHK VL
1/2/2021 6:00:00 AM,286.7943,MILLWD
1/2/2021 6:00:00 AM,4424.539,N.Y.C.
1/2/2021 6:00:00 AM,627.3198,NORTH
1/2/2021 6:00:00 AM,1455.0022,WEST
1/2/2021 7:00:00 AM,1248.7482,CAPITL
1/2/2021 7:00:00 AM,1716.7906,CENTRL
1/2/2021 7:00:00 AM,555.791,DUNWOD
1/2/2021 7:00:00 AM,1012.5219,GENESE
1/2/2021 7:00:00 AM,963.9934,HUD VL
1/2/2021 7:00:00 AM,1824.9149,LONGIL
1/2/2021 7:00:00 AM,883.5476,MHK VL
1/2/2021 7:00:00 AM,299.4672,MILLWD
1/2/2021 7:00:00 AM,4565.1571,N.Y.C.
1/2/2021 7:00:00 AM,643.349,NORTH
1/2/2021 7:00:00 AM,1503.5149,WEST
1/2/2021 8:00:00 AM,1292.4324,CAPITL
1/2/2021 8:00:00 AM,1766.3835,CENTRL
1/2/2021 8:00:00 AM,567.5462,DUNWOD
1/2/2021 8:00:00 AM,1044.7121,GENESE
1/2/2021 8:00:00 AM,991.7769,HUD VL
1/2/2021 8:00:00 AM,1917.1963,LONGIL
1/2/2021 8:00:00 AM,878.7311,MHK VL
1/2/2021 8:00:00 AM,310.9506,MILLWD
1/2/2021 8:00:00 AM,4723.2226,N.Y.C.
1/2/2021 8:00:00 AM,660.6122,NORTH
1/2/2021 8:00:00 AM,1538.3969,WEST
1/2/2021 9:00:00 AM,1338.0248,CAPITL
1/2/2021 9:00:00 AM,1821.7842,CENTRL
1/2/2021 9:00:00 AM,574.8888,DUNWOD
1/2/2021 9:00:00 AM,1081.1189,GENESE
1/2/2021 9:00:00 AM,1016.7322,HUD VL
1/2/2021 9:00:00 AM,1900.2054,LONGIL
1/2/2021 9:00:00 AM,934.1677,MHK VL
1/2/2021 9:00:00 AM,320.6673,MILLWD
1/2/2021 9:00:00 AM,4816.2283,N.Y.C.
1/2/2021 9:00:00 AM,665.6391,NORTH
1/2/2021 9:00:00 AM,1589.0869,WEST
1/2/2021 10:00:00 AM,1377.759,CAPITL
1/2/2021 10:00:00 AM,1871.6695,CENTRL
1/2/2021 10:00:00 AM,586.2021,DUNWOD
1/2/2021 10:00:00 AM,1106.7927,GENESE
1/2/2021 10:00:00 AM,1018.1603,HUD VL
1/2/2021 10:00:00 AM,1838.1921,LONGIL
1/2/2021 10:00:00 AM,948.8804,MHK VL
1/2/2021 10:00:00 AM,325.0079,MILLWD
1/2/2021 10:00:00 AM,4908.803,N.Y.C.
1/2/2021 10:00:00 AM,665.3773,NORTH
1/2/2021 10:00:00 AM,1612.9684,WEST
1/2/2021 11:00:00 AM,1381.5312,CAPITL
1/2/2021 11:00:00 AM,1903.8705,CENTRL
1/2/2021 11:00:00 AM,598.7446,DUNWOD
1/2/2021 11:00:00 AM,1115.7653,GENESE
1/2/2021 11:00:00 AM,975.5678,HUD VL
1/2/2021 11:00:00 AM,1881.5267,LONGIL
1/2/2021 11:00:00 AM,956.1619,MHK VL
1/2/2021 11:00:00 AM,330.2231,MILLWD
1/2/2021 11:00:00 AM,4985.4563,N.Y.C.
1/2/2021 11:00:00 AM,661.7249,NORTH
1/2/2021 11:00:00 AM,1635.3877,WEST
1/2/2021 12:00:00 PM,1318.7222,CAPITL
1/2/2021 12:00:00 PM,1910.2089,CENTRL
1/2/2021 12:00:00 PM,594.0049,DUNWOD
1/2/2021 12:00:00 PM,1104.8045,GENESE
1/2/2021 12:00:00 PM,975.7088,HUD VL
1/2/2021 12:00:00 PM,1850.7509,LONGIL
1/2/2021 12:00:00 PM,957.8272,MHK VL
1/2/2021 12:00:00 PM,330.7577,MILLWD
1/2/2021 12:00:00 PM,5021.9569,N.Y.C.
1/2/2021 12:00:00 PM,659.0866,NORTH
1/2/2021 12:00:00 PM,1637.658,WEST
1/2/2021 1:00:00 PM,1288.5222,CAPITL
1/2/2021 1:00:00 PM,1906.7677,CENTRL
1/2/2021 1:00:00 PM,593.3201,DUNWOD
1/2/2021 1:00:00 PM,1086.3788,GENESE
1/2/2021 1:00:00 PM,949.0961,HUD VL
1/2/2021 1:00:00 PM,1883.2984,LONGIL
1/2/2021 1:00:00 PM,944.5884,MHK VL
1/2/2021 1:00:00 PM,342.3452,MILLWD
1/2/2021 1:00:00 PM,5048.1363,N.Y.C.
1/2/2021 1:00:00 PM,658.2542,NORTH
1/2/2021 1:00:00 PM,1645.9778,WEST
1/2/2021 2:00:00 PM,1280.9621,CAPITL
1/2/2021 2:00:00 PM,1882.1531,CENTRL
1/2/2021 2:00:00 PM,590.787,DUNWOD
1/2/2021 2:00:00 PM,1080.3907,GENESE
1/2/2021 2:00:00 PM,953.3484,HUD VL
1/2/2021 2:00:00 PM,1931.1671,LONGIL
1/2/2021 2:00:00 PM,930.555,MHK VL
1/2/2021 2:00:00 PM,339.1448,MILLWD
1/2/2021 2:00:00 PM,5026.5734,N.Y.C.
1/2/2021 2:00:00 PM,662.5279,NORTH
1/2/2021 2:00:00 PM,1642.2785,WEST
1/2/2021 3:00:00 PM,1347.4541,CAPITL
1/2/2021 3:00:00 PM,1897.5003,CENTRL
1/2/2021 3:00:00 PM,603.7744,DUNWOD
1/2/2021 3:00:00 PM,1110.0661,GENESE
1/2/2021 3:00:00 PM,1006.7066,HUD VL
1/2/2021 3:00:00 PM,2034.8756,LONGIL
1/2/2021 3:00:00 PM,943.4905,MHK VL
1/2/2021 3:00:00 PM,344.6868,MILLWD
1/2/2021 3:00:00 PM,5075.6376,N.Y.C.
1/2/2021 3:00:00 PM,665.334,NORTH
1/2/2021 3:00:00 PM,1661.5147,WEST
1/2/2021 4:00:00 PM,1465.6529,CAPITL
1/2/2021 4:00:00 PM,1945.7719,CENTRL
1/2/2021 4:00:00 PM,641.0193,DUNWOD
1/2/2021 4:00:00 PM,1174.4014,GENESE
1/2/2021 4:00:00 PM,1108.0768,HUD VL
1/2/2021 4:00:00 PM,2266.8363,LONGIL
1/2/2021 4:00:00 PM,992.418,MHK VL
1/2/2021 4:00:00 PM,369.0424,MILLWD
1/2/2021 4:00:00 PM,5233.1487,N.Y.C.
1/2/2021 4:00:00 PM,673.0582,NORTH
1/2/2021 4:00:00 PM,1727.4271,WEST
1/2/2021 5:00:00 PM,1554.4835,CAPITL
1/2/2021 5:00:00 PM,2021.9105,CENTRL
1/2/2021 5:00:00 PM,691.4806,DUNWOD
1/2/2021 5:00:00 PM,1234.4641,GENESE
1/2/2021 5:00:00 PM,1211.847,HUD VL
1/2/2021 5:00:00 PM,2523.3584,LONGIL
1/2/2021 5:00:00 PM,1041.0805,MHK VL
1/2/2021 5:00:00 PM,400.8254,MILLWD
1/2/2021 5:00:00 PM,5449.0644,N.Y.C.
1/2/2021 5:00:00 PM,691.5677,NORTH
1/2/2021 5:00:00 PM,1814.182,WEST
1/2/2021 6:00:00 PM,1526.5587,CAPITL
1/2/2021 6:00:00 PM,1994.8838,CENTRL
1/2/2021 6:00:00 PM,695.2317,DUNWOD
1/2/2021 6:00:00 PM,1221.0045,GENESE
1/2/2021 6:00:00 PM,1215.4503,HUD VL
1/2/2021 6:00:00 PM,2538.6397,LONGIL
1/2/2021 6:00:00 PM,1032.923,MHK VL
1/2/2021 6:00:00 PM,400.802,MILLWD
1/2/2021 6:00:00 PM,5480.765,N.Y.C.
1/2/2021 6:00:00 PM,687.4185,NORTH
1/2/2021 6:00:00 PM,1803.5764,WEST
1/2/2021 7:00:00 PM,1485.5589,CAPITL
1/2/2021 7:00:00 PM,1954.3762,CENTRL
1/2/2021 7:00:00 PM,686.8533,DUNWOD
1/2/2021 7:00:00 PM,1187.3469,GENESE
1/2/2021 7:00:00 PM,1188.4108,HUD VL
1/2/2021 7:00:00 PM,2478.6534,LONGIL
1/2/2021 7:00:00 PM,1011.0021,MHK VL
1/2/2021 7:00:00 PM,397.1276,MILLWD
1/2/2021 7:00:00 PM,5429.1503,N.Y.C.
1/2/2021 7:00:00 PM,671.2288,NORTH
1/2/2021 7:00:00 PM,1775.9048,WEST
1/2/2021 8:00:00 PM,1436.1361,CAPITL
1/2/2021 8:00:00 PM,1900.3198,CENTRL
1/2/2021 8:00:00 PM,675.4595,DUNWOD
1/2/2021 8:00:00 PM,1150.0846,GENESE
1/2/2021 8:00:00 PM,1157.147,HUD VL
1/2/2021 8:00:00 PM,2406.0995,LONGIL
1/2/2021 8:00:00 PM,980.0298,MHK VL
1/2/2021 8:00:00 PM,391.6741,MILLWD
1/2/2021 8:00:00 PM,5343.3022,N.Y.C.
1/2/2021 8:00:00 PM,662.598,NORTH
1/2/2021 8:00:00 PM,1752.289,WEST
1/2/2021 9:00:00 PM,1382.6056,CAPITL
1/2/2021 9:00:00 PM,1835.2741,CENTRL
1/2/2021 9:00:00 PM,655.9887,DUNWOD
1/2/2021 9:00:00 PM,1107.2811,GENESE
1/2/2021 9:00:00 PM,1114.91,HUD VL
1/2/2021 9:00:00 PM,2310.2641,LONGIL
1/2/2021 9:00:00 PM,942.0559,MHK VL
1/2/2021 9:00:00 PM,380.5593,MILLWD
1/2/2021 9:00:00 PM,5225.8885,N.Y.C.
1/2/2021 9:00:00 PM,647.4775,NORTH
1/2/2021 9:00:00 PM,1702.241,WEST
1/2/2021 10:00:00 PM,1303.9191,CAPITL
1/2/2021 10:00:00 PM,1753.9527,CENTRL
1/2/2021 10:00:00 PM,624.0915,DUNWOD
1/2/2021 10:00:00 PM,1050.0349,GENESE
