,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7,predict_8,predict_9,predict_10,predict_11,predict_12
2021-01-01 00:00:00,1.2961265533261377,0.9034451330731322,0.9233795302719836,1.1099374433684346,1.299668762497511,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332
2021-01-01 01:00:00,0.9034451330731322,0.9233795302719836,1.1099374433684346,1.299668762497511,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132
2021-01-01 02:00:00,0.9233795302719836,1.1099374433684346,1.299668762497511,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936
2021-01-01 03:00:00,1.1099374433684346,1.299668762497511,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625
2021-01-01 04:00:00,1.299668762497511,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016
2021-01-01 05:00:00,1.018902567310797,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314
2021-01-01 06:00:00,0.9907104032174184,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977
2021-01-01 07:00:00,1.1682949894842984,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392
2021-01-01 08:00:00,0.924294631883009,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226
2021-01-01 09:00:00,0.96087912329627,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111
2021-01-01 10:00:00,0.8877606845083881,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096
2021-01-01 11:00:00,1.1977982197436332,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097
2021-01-01 12:00:00,1.4222391529385132,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877
2021-01-01 13:00:00,1.7023740094812936,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141
2021-01-01 14:00:00,1.071061427520625,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523
2021-01-01 15:00:00,1.338695614040016,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517
2021-01-01 16:00:00,1.1350633576391314,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517,1.1450152025236693
2021-01-01 17:00:00,1.4290204562814977,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517,1.1450152025236693,1.0497601428843202
2021-01-01 18:00:00,1.524496449838392,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517,1.1450152025236693,1.0497601428843202,0.8045674313758422
2021-01-01 19:00:00,1.6068137885981226,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517,1.1450152025236693,1.0497601428843202,0.8045674313758422,1.5192834646806308
2021-01-01 20:00:00,1.2976086461600111,1.1653963150916096,1.0133680119122097,1.208829495372877,0.8383712614898141,1.2260028807838523,1.076876370118517,1.1450152025236693,1.0497601428843202,0.8045674313758422,1.5192834646806308,0.9931481548398532
