,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7,predict_8,predict_9,predict_10,predict_11,predict_12
2021-01-01 00:00:00,0.0118879589244787,0.0077351105741146,0.0126896536542482,0.0098840145234355,0.0147352784897003,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048
2021-01-01 01:00:00,0.0077351105741146,0.0126896536542482,0.0098840145234355,0.0147352784897003,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834
2021-01-01 02:00:00,0.0126896536542482,0.0098840145234355,0.0147352784897003,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412
2021-01-01 03:00:00,0.0098840145234355,0.0147352784897003,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854
2021-01-01 04:00:00,0.0147352784897003,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122
2021-01-01 05:00:00,0.0143341538428457,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122,0.0277755139820764
2021-01-01 06:00:00,0.0119283513575897,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122,0.0277755139820764,0.0249179922626123
2021-01-01 07:00:00,0.0105468955881905,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122,0.0277755139820764,0.0249179922626123,0.0119496413148618
2021-01-01 08:00:00,0.0127485654280776,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122,0.0277755139820764,0.0249179922626123,0.0119496413148618,0.0102607707607942
2021-01-01 09:00:00,0.0105360588969612,0.0202462631261053,0.0113244644309048,0.0151452201837834,0.0135378341946412,0.0161642831038854,0.0839426124140122,0.0277755139820764,0.0249179922626123,0.0119496413148618,0.0102607707607942,0.0154641757820263
