,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7,predict_8,predict_9,predict_10,predict_11,predict_12
2021-01-01 00:00:00,1.976491951374892,2.009635442368109,2.0659092468246927,2.657578579553681,1.5195163357642911,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424
2021-01-01 01:00:00,2.009635442368109,2.0659092468246927,2.657578579553681,1.5195163357642911,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578
2021-01-01 02:00:00,2.0659092468246927,2.657578579553681,1.5195163357642911,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857
2021-01-01 03:00:00,2.657578579553681,1.5195163357642911,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416
2021-01-01 04:00:00,1.5195163357642911,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544
2021-01-01 05:00:00,1.828853392725492,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487
2021-01-01 06:00:00,1.857551922528729,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298
2021-01-01 07:00:00,1.7805693621230003,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795
2021-01-01 08:00:00,2.5067113078158205,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854
2021-01-01 09:00:00,2.2294409039580585,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714
2021-01-01 10:00:00,2.925190276834542,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772
2021-01-01 11:00:00,2.479220433486424,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772,3.0257103843530397
2021-01-01 12:00:00,2.1371656871955578,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772,3.0257103843530397,2.017894231398322
2021-01-01 13:00:00,2.0874899591650857,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772,3.0257103843530397,2.017894231398322,2.1229009338055818
2021-01-01 14:00:00,3.0248069759744416,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772,3.0257103843530397,2.017894231398322,2.1229009338055818,1.905814707513845
2021-01-01 15:00:00,3.9561968671332544,2.6039288365515487,3.263936957031298,2.6109125176007795,2.683980474258854,2.5002481847359714,1.936365166330772,3.0257103843530397,2.017894231398322,2.1229009338055818,1.905814707513845,1.762086040520346
