,electricity
636,0.48526016731276
637,0.30933922197995456
638,0.2267258065099713
639,0.12313225388857871
640,0.013662564377801384
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.005720780496176799
656,0.046812569462609616
657,0.1435119557567892
658,0.29644145335664634
659,0.5566011895334709
660,0.7506157225362097
661,0.6919700703085484
662,0.5505115127112092
663,0.28936974642263735
664,0.06146791346754944
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.10823502541806164
680,0.45693416408578735
681,0.5939054172365996
682,0.570757528731206
683,0.6080922596710344
684,0.6672958616198322
685,0.7741844192747865
686,0.504502760084661
687,0.3188662052237626
688,0.09021493645771085
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.24489568086933158
704,0.5300959295656543
705,0.6461200673315787
706,0.7303080630374632
707,1.0023054025321911
708,1.0967078084454873
709,0.7950315714541766
710,0.7374814839872746
711,0.3962658736941361
712,0.09408386895367397
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.009543517149111183
728,0.0465090043073887
729,0.18417134468922008
730,0.2782841761544784
731,0.26452505714190805
732,0.14026383376281362
733,0.12425629060155782
734,0.11141246194409318
735,0.06736770348079017
736,0.007359003753270478
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.021942456201860437
752,0.06020764678707231
753,0.1257965233127536
754,0.18680484171998432
755,0.2139435828504108
756,0.34342024685769984
757,0.23666996953714267
758,0.14899378197301505
759,0.05697062376300345
760,0.006067970615892598
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0009305430909001361
776,0.01601784267864641
777,0.03964058407991028
778,0.053642491002842886
779,0.06831123441716438
780,0.06672955676992406
781,0.07718096769794351
782,0.053678289012849226
783,0.029156227367165045
784,0.0015360693172556696
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.03965573597034212
800,0.14585070980764242
801,0.2914793370469272
802,0.43443999703564423
803,0.4824959938864847
804,0.36100042100524365
805,0.3036064849641664
806,0.1309244646685794
807,0.06838829533426627
808,0.010905932602249419
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.17578644964314155
824,0.5123266566032046
825,0.6717776964640066
826,0.629057377207485
827,0.7896860266669834
828,0.7962772816029858
829,0.6676963167382457
830,0.601998999933162
831,0.3525582954033948
832,0.07168418744259548
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.05410019796654539
848,0.052106552409249496
849,0.08986458747444159
850,0.2112444794886047
851,0.295117550119972
852,0.31013214745589773
853,0.29320042395158374
854,0.22627139600422563
855,0.13401933059125506
856,0.018156794283636642
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0016948844890858638
871,0.23426773444980387
872,0.5493216834691419
873,0.737449444280433
874,0.7607328224408643
875,0.7916292173015008
876,0.8804496719919371
877,0.7777663489373091
878,0.743699602940044
879,0.46589951828876935
880,0.08383229856269467
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.007054108910050811
896,0.04988633661689411
897,0.0876984895405551
898,0.1523480171743094
899,0.1351984991817041
900,0.15265223254513494
901,0.09503813228255951
902,0.08396235805282308
903,0.05641062250414913
904,0.01015963296149217
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.00030548217673066096
919,0.32671409840870985
920,0.485742742147883
921,0.7199714252993584
922,0.7946509306694699
923,0.7977576748425829
924,0.8947397226279998
925,0.6809444816972637
926,0.6780291813883567
927,0.41401511507757316
928,0.08758341712542694
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.012245909586330577
944,0.04318865998494086
945,0.07626571227230212
946,0.10015407532948008
947,0.11073803351210029
948,0.06593766940314036
949,0.05673587794812303
950,0.06764025396672632
951,0.02802514018387442
952,0.003868009438135591
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.214705915467691
968,0.33405159781773675
969,0.5102652771427695
970,0.643695613968072
971,0.7002457270642037
972,0.8790085045741554
973,0.7719511911955395
974,0.601898585847875
975,0.3591735077908414
976,0.07758860931751456
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.014631166592942503
992,0.10451984075333766
993,0.2391910484201
994,0.4155449495364455
995,0.8898579773476796
996,0.6808854599897187
997,0.5957763069678433
998,0.426655742558716
999,0.16981864391111
1000,0.033180047259390166
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0023807165287504047
1015,0.263180056450169
1016,0.6389399638324822
1017,0.7224834874430422
1018,0.7642830150423942
1019,0.9499044297610725
1020,0.999646873589653
1021,0.6449163715666888
1022,0.6345278627599934
1023,0.3240621314773942
1024,0.07901576856049387
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0730537578365729
1040,0.11670538916789501
1041,0.1935854068408278
1042,0.258231472625682
1043,0.20775065696713996
1044,0.17684109146827096
1045,0.14040406365192945
1046,0.0674553116798994
1047,0.03159949113032189
1048,0.005449539300852384
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.022868370045894964
1064,0.10623338197777853
1065,0.28218766404588264
1066,0.2680265515775579
1067,0.48848757963222394
1068,0.634535559046139
1069,0.5721930326888321
1070,0.509455086155155
1071,0.2935157975605333
1072,0.04890950197607966
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0331022289798042
1088,0.08192825842440372
1089,0.11393837046935511
1090,0.19308079771152825
1091,0.152547465013419
1092,0.1700015060751063
1093,0.11790520523316286
1094,0.0668982610584933
1095,0.06305405918977044
1096,0.016499520543037677
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.017953320480796515
1112,0.22497548768257886
1113,0.4581719817112195
1114,0.44043047498059845
1115,0.558833740500134
1116,0.7554961416930058
1117,0.7027025629151807
1118,0.49401674581824156
1119,0.4345076364007804
1120,0.11378424274127046
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.006631922498238906
1135,0.24862401362932227
1136,0.5165969990581305
1137,0.7694187467842162
1138,0.5365101331319246
1139,0.6440571092508743
1140,0.5882306496303573
1141,0.47076345160827077
1142,0.27269876862341624
1143,0.22242979246127995
1144,0.1507410462829984
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.020473126826187068
1160,0.06525782512508777
1161,0.07121186924778923
1162,0.08441669785364155
1163,0.10263129236079382
1164,0.12093877390523969
1165,0.09479534408132541
1166,0.10905559695916578
1167,0.05908679688668443
1168,0.009548450553341541
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.024277701334500336
1184,0.03436596858873722
1185,0.079983442233934
1186,0.1265273732467313
1187,0.2667642844387224
1188,0.26716287604001215
1189,0.19475988452626947
1190,0.15160949854877903
1191,0.04503274580314611
1192,0.019045882768686767
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0014497674259438132
1207,0.11620414702945672
1208,0.2732535385612816
1209,0.45667998409796545
1210,0.47333069773586595
1211,0.4984939581188367
1212,0.5754579971225662
1213,0.45601447725784316
1214,0.39991943898405485
1215,0.1465474362470554
1216,0.057566170030697084
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0041546640471483475
1231,0.16794341873312135
1232,0.5196442787737882
1233,0.5876030783294086
1234,0.8942495175439974
1235,0.7939042927246494
1236,0.8419247005424453
1237,0.7101316941140919
1238,0.8438004899510447
1239,0.5325957096306986
1240,0.17951835688754283
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0011257527531002083
1255,0.059460661904737644
1256,0.08119051124260819
1257,0.12236993687089737
1258,0.27148586071248865
1259,0.39847452871719136
1260,0.2119974432393333
1261,0.0938670332623334
1262,0.04792410658800373
1263,0.025109767649210125
1264,0.003182279009306285
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0034706481151326085
1279,0.06387144100927862
1280,0.19487509352496968
1281,0.3907586179075467
1282,0.3786395485676607
1283,0.49449538544301896
1284,0.7215859713882642
1285,0.3083451528178852
1286,0.13882180022274299
1287,0.06284134901604381
1288,0.03696812220258312
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.02383092431555209
1303,0.35545869486272424
1304,0.6032691177378733
1305,0.8645929084259238
1306,0.945375322295532
1307,1.0550591537185827
1308,0.7161762303195884
1309,0.8760785618065284
1310,0.5704135599713218
1311,0.5164740059463079
1312,0.1711352761699286
1313,0.00017599322011131586
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.021134114202418657
1327,0.36216956504434394
1328,0.5699635703502259
1329,0.6672176175222058
1330,0.9221588037061574
1331,0.7951767560024583
1332,0.8847040961697965
1333,1.0232276318494058
1334,0.7642282058275599
1335,0.5722295079615778
1336,0.23268165496331764
1337,0.0011717003878103066
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.021000025200316463
1351,0.34014613911822417
1352,0.48560178216076466
1353,0.8575625873964184
1354,0.7715453973439249
1355,0.8566557237555593
1356,1.1099006997997936
1357,0.7503000871503107
1358,0.8431952672875739
1359,0.45752149302454287
1360,0.08738929798313275
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0015111706902917624
1375,0.03423447529244005
1376,0.042563862548266586
1377,0.03778229336437746
1378,0.0264869461708137
1379,0.034550353091692444
1380,0.06166451125098167
1381,0.05262938201469222
1382,0.06855518426904593
1383,0.14080980233814464
1384,0.11433303472277011
1385,0.0004935408700370264
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.001829414353612724
1399,0.05582073929183088
1400,0.16025240091581716
1401,0.14224736852654782
1402,0.17042519784272264
1403,0.1396213008674448
1404,0.17831434957982908
1405,0.14611883950223703
1406,0.0924549456370487
1407,0.050899667936125964
1408,0.013592674458942635
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.011040778185061549
1424,0.053611426600756414
1425,0.16347919537151342
1426,0.17603998947447203
1427,0.17576408159957443
1428,0.12414550296412431
1429,0.07851981571795869
1430,0.09785475985808131
1431,0.06781260509255076
1432,0.030241330584054916
1433,0.000744676915888034
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.04155463153804782
1447,0.345151862551407
1448,0.5229322851407896
1449,0.9635784927173516
1450,0.9983183221715625
1451,1.0345939149957768
1452,1.1437221166387437
1453,0.8514632380538514
1454,0.6825575652633787
1455,0.5371466407432727
1456,0.24571743432762305
1457,0.00561630087733812
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.04066450893443869
1471,0.2667280934295176
1472,0.6335395944331709
1473,0.8354836823984696
1474,0.7300445948357711
1475,0.891363046415725
1476,1.005015294942347
1477,0.9620523297326797
1478,0.582013076719958
1479,0.32061626921482655
1480,0.08504931238923555
1481,0.0006023886409995822
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.027189634055382782
1495,0.28672387231445556
1496,0.5149888688315398
1497,0.7157145392902995
1498,0.9677038451733557
1499,1.0382442742869702
1500,1.0503534579511364
1501,0.7289254186653794
1502,0.6305658216950433
1503,0.4840410498639281
1504,0.14625380513151806
1505,0.00588820092549543
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.02625771225441145
1519,0.2652102981223378
1520,0.5369094249643592
1521,0.9137508166003134
1522,0.8168165606298752
1523,0.8807615189076814
1524,0.7927502137960777
1525,0.9267290411255881
1526,0.8353419350026023
1527,0.5540293914315497
1528,0.2791039021761378
1529,0.013005530312821803
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.021382959846475313
1543,0.16176197686787305
1544,0.33900185665759275
1545,0.42399713929957183
1546,0.5548747926453856
1547,0.7416858852117018
1548,0.4940532256102932
1549,0.3953993855687512
1550,0.3154089380491778
1551,0.16968931944136478
1552,0.07993027782398478
1553,0.002756113693027217
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.04458724461598706
1567,0.20823487451399833
1568,0.4976288521651988
1569,0.6199355735940378
1570,0.7542543054248223
1571,0.7629789458180962
1572,0.8934638640703357
1573,0.733568054182528
1574,0.7577890907416417
1575,0.5221201368503269
1576,0.1913575085697206
1577,0.008192837460702998
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.07065213101643676
1591,0.4329225461957135
1592,0.5874750283730608
1593,0.786934818896435
1594,1.0359120327823959
1595,1.0663709780806008
1596,1.177442717614328
1597,0.7870868041582599
1598,0.6196039994129424
1599,0.4612190683697572
1600,0.16929776971988028
1601,0.009489571887606336
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.010152442634922144
1615,0.1413951482696262
1616,0.4807229334114462
1617,0.7956561244379363
1618,0.8319313472094136
1619,0.8824191749160364
1620,0.8571686035929613
1621,0.9425415991492461
1622,0.6003765318350069
1623,0.5329193854872772
1624,0.1749012897580235
1625,0.010184661862453972
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
