,load1,load4,load5,load7,load9,load10,load11,load12,load14,load15,load16,load18,load19,load23,load24,load26,load28,load30,load31,load32
0,1.0539379313085113,1.1779469016912856,1.3819750561974864,0.6521994572300603,1.1603669610105483,0.542538973839055,1.4355247654702454,1.7213277945365468,0.7857232233433792,2.160121291940888,0.8479715932860518,1.329440285263271,1.872391316647395,0.55403527320556,1.0014512972941223,0.7302239191090086,1.0142794653071894,2.4669952170042264,0.33496147736477566,1.0638758913833206
1,1.0673196310667226,1.0154647091412035,1.5471800908061935,0.47431590289036357,1.1609956069202494,0.4350851353797521,1.5118989995148155,1.8197284315048385,0.7316868073088755,2.3130357229801355,0.9548465251054636,1.5391855601160875,2.306013862437069,0.45684832688769245,0.9292590401769197,0.7211367659224107,1.1134675416139939,1.9764919513748922,0.38335270511816405,1.2961265533261377
2,0.7438460372724088,1.321160702242696,1.4208714617974207,0.6597782946309203,1.2601014267960493,0.39539867461238043,1.4560913818815355,1.2615330100820916,0.7598425610424182,1.7248127966667617,0.991843421875602,1.6411198256585928,1.3921878706941062,0.4149695090993059,0.8460367227511902,0.6605391609494023,1.2317307035076188,2.0096354423681095,0.37265447346496394,0.9034451330731322
3,0.8666049226942147,1.0009863568518578,1.1564652175003,0.47247515758575587,1.2074975735157125,0.471489015384328,1.3954642449041121,1.2623418134084374,0.7853173024680086,1.9068316918856896,0.9917168257342748,1.0077566429544218,1.6207089124748535,0.5349710864740702,1.205374770341283,0.6002181551443163,0.9065762161825227,2.0659092468246927,0.4223069563672842,0.9233795302719837
4,1.0838747685923342,1.0030875124307168,1.240130487775696,0.5926808244988412,0.9838308881399183,0.36497377768653566,1.420717023883224,1.2578229177905167,0.7934624988903652,2.2270475017845035,0.919820114375128,1.6256644201826709,1.40656002676695,0.5047959653564091,1.138705881140029,0.7373808381827479,0.8362831622991117,2.6575785795536815,0.4181415333916565,1.1099374433684346
5,0.9113911919898174,1.1904596121532083,1.5551269384351327,0.564624421441778,1.3977318853016463,0.37560519153328537,1.4953098244932086,1.5005307145991527,0.5530575613548794,2.004908195732607,0.7686975323693233,1.6389748192427123,2.3217626493312316,0.5056682883774355,1.4076234171758335,0.6901809059788551,1.105049891445561,1.5195163357642913,0.6068071867053912,1.299668762497511
6,0.9278234949879993,1.1872605063613755,1.167641935444834,0.5479910847154899,1.324660570979117,0.42493673496277906,1.4229649279294883,1.9466461368705459,0.5939586200869251,1.7808041383255815,0.9287441429463545,1.469544880611031,1.863641975098975,0.566145796201624,1.5710773522678785,0.6440508037090593,0.7782122629383955,1.8288533927254922,0.4985531831997909,1.018902567310797
7,0.8440146689188796,1.1548506537636292,1.5275433102108613,0.5259589471685252,1.4599548102600408,0.38017125761917486,1.9781768782879867,1.5420775684039485,0.6773703741944395,2.167214491542407,0.8550529913379948,2.0362294464953394,1.5619434917261794,0.4251699766470627,1.4027843098610069,0.667460609522746,1.0098583564389345,1.857551922528729,0.5123491345425227,0.9907104032174185
8,0.9724357116924702,1.1676867369026223,1.3883723000962802,0.7050749796312658,1.072611254748839,0.3966941156764151,1.765291596768494,1.6075359919831727,0.6073432633847774,2.266013980550336,0.7740578266478833,1.4216169760914805,1.9230899233770897,0.44130290543046086,1.7142900109409225,0.8983285844003484,1.108659104179612,1.7805693621230005,0.41739615928732915,1.1682949894842984
9,0.8712404827209403,1.0446007628233565,1.2235991091508833,0.7617237378822942,1.1448839882649102,0.5028762296857874,1.4267135231946122,1.9466422324215127,0.6433260842247216,2.1251073342906537,1.078261868602158,1.5076489323618207,1.8728608555284016,0.6050402071279494,1.1070306983985274,0.708822968412017,0.7715219875775837,2.5067113078158205,0.4493123735688285,0.924294631883009
10,1.112574278298659,1.4262580022542295,1.2830108481085971,0.6693881888801484,1.1886683650496737,0.4926950256817191,1.3911800632427518,1.5761214395099101,0.6584956812670497,2.3633455474036076,1.0023015348566024,1.9921325667974121,1.9348728611296309,0.5852082885464293,0.9164128851339439,0.6036220977862333,1.048351793851747,2.2294409039580585,0.5232532637612021,0.96087912329627
