,buy_price,sell_price
0,0.03583752107268336,0.014916185245622451
1,0.02690628630439075,0.011887958924478763
2,0.015299985346215862,0.007735110574114697
3,0.019498473249549994,0.012689653654248258
4,0.019766775343045075,0.009884014523435573
5,0.03733831109595649,0.014735278489700366
6,0.0305286680293498,0.014334153842845702
7,0.029676717741908103,0.01192835135758975
8,0.02367725069910647,0.01054689558819052
9,0.019938889089523827,0.01274856542807767
10,0.01922244700194713,0.010536058896961239
11,0.034338167506723825,0.02024626312610537
12,0.0252778202105499,0.011324464430904844
13,0.02447684940952846,0.015145220183783416
14,0.0384227708426337,0.013537834194641272
15,0.0327411464489537,0.016164283103885485
16,0.16382252861410487,0.0839426124140122
17,0.05580250010520433,0.02777551398207643
18,0.04450711230708932,0.024917992262612362
19,0.02874471727675452,0.011949641314861812
20,0.023791909067292213,0.01026077076079421
21,0.026646386300355145,0.01546417578202637
22,0.02544731734744649,0.014355413386558524
23,0.029354430545336454,0.015102161635107006
24,0.02065651859686988,0.009596613889593385
25,0.028861895754677763,0.010786513740239614
26,0.03059757239778012,0.013140407920512681
27,0.023193895975715587,0.011548754562154701
28,0.017020171657267623,0.007806655448798292
29,0.01957229001237396,0.012342195617153622
30,0.023403655343909164,0.008768091904874088
31,0.0262853046790211,0.009368146715727435
32,0.0230478466682403,0.008794079298852004
33,0.026406714864988304,0.010995128932183143
34,0.023154476825691377,0.009708884546817363
35,0.02526736469151048,0.010222478454978362
36,0.02040097513285261,0.012563084288535479
37,0.02071059601051617,0.014357776541854184
38,0.023006052952220604,0.011650534218200956
39,0.023371680248318198,0.013986253705877237
40,0.02134077549632541,0.009815227113916015
41,0.13359972047539595,0.06561813902938407
42,0.08914615704159369,0.045482656976889996
43,0.048508288125036776,0.019619310815699703
44,0.030574757105017326,0.01626372722761284
45,0.025273135870978194,0.014304400351793521
46,0.018762856211282427,0.01131769333048267
47,0.01984807651705436,0.00915222579986423
48,0.02089436955441962,0.009871698452198008
49,0.02401236080852282,0.012385517292535456
50,0.019799465465087512,0.011879868858172205
51,0.02448345029468768,0.009238475996991517
52,0.017515773352130275,0.01127948850519964
53,0.019371602997358118,0.012328249767120117
54,0.028405428596708013,0.01419191574820375
55,0.02240441677828782,0.012978625788463845
56,0.02306294321702152,0.009194385585543296
57,0.020471321063427198,0.009558217228822264
58,0.029610371027114172,0.013946428873022098
59,0.030373614704260036,0.011967845958209348
60,0.027079159474748652,0.012364709007856316
61,0.031977732660863,0.016841293536491685
62,0.03088377123474467,0.011587316385436778
63,0.03639724791962368,0.012971084794159801
64,0.02635198467069452,0.011398121618423776
65,0.026950707262680108,0.012044490180765432
66,0.028018924028767732,0.014358869672586667
67,0.03746708128589263,0.020086546940163534
68,0.026937406774327342,0.014140277331536463
69,0.04425818687771646,0.0244750734400473
70,0.03522524287200206,0.018563570166854573
71,0.019282445000553938,0.010573182409801157
72,0.02529875365720348,0.01048680832039112
73,0.02088766915655223,0.01057842712638095
74,0.02213837996407474,0.011122642960293846
75,0.020669447086794378,0.012209046910821352
76,0.020665464496877103,0.013215205053514112
77,0.02589294018977459,0.013247976581419773
78,0.027105350347254996,0.013795105914664534
79,0.02669724540196847,0.014055068322581354
80,0.02106673503841205,0.012794694953829944
81,0.030753131411805346,0.014444966304310131
82,0.036180601883638,0.020647274742796543
83,0.02562443342490038,0.015119033672394323
84,0.03763585501119227,0.014006301252157263
85,0.03099179514359604,0.012480007837447871
86,0.03304671197520999,0.015378189527504598
87,0.020475742469644048,0.011561006805390092
88,0.026228828694542745,0.013591081565664792
89,0.022141543650859116,0.010831442410617897
90,0.02217189032670762,0.012319977362248774
91,0.021907214454141625,0.013927246940207616
92,0.024892003614715063,0.015677918293323108
93,0.02539558707580279,0.01050673916878941
94,0.025106445428486602,0.012898367705942132
95,0.0183971829621674,0.008991003583887559
96,0.02285514676515065,0.014560982971873757
97,0.022815607922082842,0.010607595153310476
98,0.02679199444027719,0.011223188008629991
99,0.017855099245492743,0.010999202314682375
100,0.023268150749020427,0.012073192540638792
101,0.020065967844332393,0.011368346848771414
102,0.019195344406096777,0.013104952930206469
103,0.025022365213451275,0.013695333730511834
104,0.03422786677837755,0.017140728632103502
105,0.031026938136617693,0.014809300945583744
106,0.03566804193422925,0.01527416854443688
107,0.02785134167985615,0.015155853860166463
108,0.041561718358077177,0.023903710775159445
109,0.037888915436499436,0.015472752738857834
110,0.029361509606936512,0.016820721691887985
111,0.02446034271382105,0.013402568528220242
112,0.024653230456747364,0.013075589680250108
113,0.05464567358499308,0.027849114765929207
114,0.032875541789648445,0.017118189578036465
115,0.03145983833906299,0.016486702046743656
116,0.03946796673853054,0.018811923911922285
117,0.04132344156468715,0.01772501830666287
118,0.025126948797729164,0.012669714011209476
119,0.03110521814196435,0.013705339984741337
120,0.03097630427999845,0.01920670560941031
121,0.03032984371953226,0.012006425973794576
122,0.02729834905212918,0.01372114503917792
123,0.026562347891575685,0.014471832031467808
124,0.027811864690111418,0.01481105809209196
125,0.031331214478987714,0.012353103170539021
126,0.022921151705559795,0.012700643595288295
127,0.024730922248186415,0.01618836406702334
128,0.026443418451239247,0.015019140656015806
129,0.026375311526313013,0.015982295074198103
130,0.02696915847254211,0.013420269439197788
131,0.027533557125451004,0.014770269391333427
132,0.0304673662842059,0.017078920646175492
133,0.02643725761789478,0.0144095305015096
134,0.029781935919674367,0.011712164476871557
135,0.034784665066517804,0.014030319548090949
136,0.0312542576261223,0.011631816869057203
137,0.03232815131173201,0.01637185071435678
138,0.03399187530102611,0.012130502054022923
139,0.025969977892784966,0.013763832022803376
140,0.027983945884388642,0.016032320493212213
141,0.02571279974872,0.014196967757507853
142,0.023034524297664668,0.011011922459125528
143,0.03418207623251112,0.015421691321423986
144,0.025213130036700563,0.009766405619717772
145,0.024034509419946816,0.01212811960260641
146,0.024271131965753333,0.01413185097719264
147,0.022680789401054238,0.010032100205284632
148,0.024240388869602014,0.013291056929000853
149,0.02813626307315543,0.015292160450582518
150,0.026463351343102542,0.014352246466540456
151,0.030749594163643867,0.015560760778668406
152,0.04744300632806713,0.026765961048442748
153,0.03832559992411655,0.014121541237921401
154,0.0304716767631841,0.015459758607892456
155,0.028352665290796514,0.018120430100770617
156,0.02913900777229983,0.012181214695697244
157,0.03300344078570057,0.011855225836812564
158,0.02479451276628012,0.0110730767732752
159,0.030870773032759615,0.011589179154640505
160,0.030866166038418512,0.01178669641353243
161,0.03005817549924791,0.013535667079746452
162,0.027703219415091015,0.019013386515539386
163,0.03208299319245738,0.014196703222163185
164,0.03229537593816532,0.012669915603208666
165,0.029961301304996694,0.013500433747730401
166,0.029081873101545495,0.015089673329477376
167,0.021974059974957938,0.011038837411517177
168,0.03163935851323382,0.016136444571209985
169,0.024970055383489516,0.01276530943692674
170,0.02363382046480329,0.012444237744729617
171,0.029781167550336198,0.01491619394254637
172,0.031219126823804427,0.014584760633265382
173,0.029412142512430062,0.013211196524025127
174,0.02616367277249603,0.014295078163097462
175,0.03740588891163136,0.016765369804306755
176,0.030711993440784548,0.01672853508332091
177,0.03340650512947762,0.01380701808529196
178,0.03381402109247862,0.018178167929168324
179,0.02664320218377139,0.01217566810841259
180,0.026162793303549797,0.01743429139115132
181,0.029581948738495612,0.017525004883059442
182,0.025997331162400796,0.013030834902928758
183,0.033642098050995446,0.01434100226677798
184,0.025406372679130002,0.017460950670477038
185,0.033592215876375814,0.017999247875684587
186,0.030806238607928714,0.016428170929762405
187,0.029712306372575305,0.0174426432203474
188,0.03361427766720582,0.01402902103156353
189,0.030622394406095318,0.016936679649104735
190,0.02822296561590757,0.014409881974466984
191,0.02542265733700331,0.01209478497214903
192,0.024639665353918847,0.015885355930590532
193,0.027123364317162786,0.013922706591387987
194,0.028137441946609824,0.014559151077830167
195,0.03019966988798378,0.01626903735144048
196,0.027191570221385648,0.018281915579335478
197,0.026308182115312394,0.018244678540440505
198,0.02393904572292459,0.01527581599291681
199,0.025060823581643996,0.014420802052804714
200,0.03157774412759933,0.01618045978360907
201,0.030608700847712177,0.015353694915872323
202,0.03120952875682777,0.021108088165607643
203,0.043478546699193835,0.021336100481956267
204,0.027782917527654525,0.017711761793613553
205,0.030010662672983777,0.011605740402744888
206,0.029578471182358186,0.01649152009789567
207,0.03235292595170627,0.01966877271240213
208,0.20936718263210324,0.10104260269674328
209,0.02691900029585877,0.017311267209802587
210,0.06833820560444714,0.03907014065119457
211,0.02727198259873067,0.01446578937901757
212,0.038779421156647544,0.019761899184390905
213,0.030081789618242392,0.013478276249963204
214,0.028115834419062694,0.013583727014661479
215,0.031185299109349147,0.017928674824380347
216,0.031056446503398696,0.015560461555766122
217,0.028598714395425887,0.011121991651780475
218,0.033347499098848696,0.01811308436267881
219,0.02922171012435524,0.009948747873693976
220,0.029392673018996864,0.013266288503043443
221,0.02496225436166884,0.013776107955913709
222,0.028053769925731973,0.014533170169520373
223,0.02748732491681514,0.015273624650286423
224,0.02233668360756484,0.012054774735143162
225,0.028707952728614497,0.011639709792062946
226,0.035516327470121366,0.016019482500802765
227,0.03093612472901896,0.015503619460900975
228,0.027022537688453023,0.012493095556004903
229,0.026577058363270956,0.013698033789443948
230,0.030797494923002277,0.012181184996937506
231,0.030921877522185674,0.015636097357254984
232,0.0448804626188463,0.017577406889384254
233,0.03651474694362177,0.01407785503693302
234,0.04161219557982621,0.021096951832534076
235,0.03670702870098133,0.01950488539691179
236,0.03818496504838758,0.020526714567377258
237,0.04961528138014214,0.024758514254935953
238,0.03677992215280426,0.014021981539040709
239,0.022763938896711446,0.01659670094692159
