,reduced_states
0,2.5353922431925002
1,3.0889601845543657
2,3.2371601646419084
3,4.267795531708795
4,4.701215749892396
5,5.20639513188579
6,4.412638761696803
7,4.353235547408872
8,3.2086190998998956
9,2.59323236770102
10,1.6919879123679231
11,1.4705221870452874
12,1.2948987850769904
13,1.8281620630249635
14,2.3497304094762996
15,3.4107730942975585
16,4.324628339454512
17,4.996674763734444
18,4.970722832930055
19,4.457687172956746
20,4.499020205547356
21,4.816136216674799
22,5.249631045406855
23,5.361438032558742
24,4.734363666012396
25,5.391776049008189
26,5.566910406416772
27,6.50161563298254
28,6.351482927846731
29,5.626755095672385
30,4.977089919856698
31,4.221352351179418
32,4.523088104820452
33,4.092273112846746
34,3.7679799339293796
35,3.3448369184970796
36,3.672197510791832
37,3.861217515488149
38,4.104288332829382
39,4.318720929630751
40,3.5190294938566504
41,3.9671241081920026
42,3.4922747747299963
43,4.015594275572046
44,3.3587280994247997
45,3.473646873385412
46,3.558197802347816
47,3.069422859447212
48,2.558792063386496
49,2.736997265866404
50,3.074945300102349
51,3.9102493502323843
52,3.86393320721243
53,5.105523094368444
54,5.348047004346418
55,5.069328917238179
56,3.4192947237044407
57,3.07424862707009
58,4.141150720396744
59,4.495017344833989
60,4.593683188999828
61,4.332891946776974
62,4.64448984989324
63,3.72938460614595
64,2.3652211379373353
65,2.005165643555719
66,2.6361035955875964
67,2.794966118019669
68,2.9178757605681542
69,2.265124731705466
70,2.869085331242942
71,2.650351828152107
72,2.909120673110202
73,2.446868895431331
74,2.5928725972693036
75,2.0479214934562835
76,2.892665951401595
77,3.173614715530624
78,3.7643183305619563
79,4.008466020412517
80,3.982061550678101
81,4.641489650064469
82,4.061646534744206
83,3.7643671041917632
84,3.0014710976791323
85,2.8104978224698876
86,4.39997367231302
87,5.9294542266486205
88,6.571926797204121
89,6.097346409035869
90,5.520376827619093
91,5.762573374235352
92,5.7913797428291725
93,6.543384271976536
94,6.8016489828694136
95,6.6595946427525385
96,6.934327033307069
97,7.315315485863758
98,8.256976492590317
99,9.553507483225586
100,9.938855186406295
101,10.985300200381527
102,9.851152831310792
103,10.479612559886657
104,9.888034447865602
105,9.083536678856243
106,7.834761164328704
107,6.342026678688755
108,7.273799447552694
109,7.454822238790313
110,7.754149997407179
111,7.167389280335136
112,7.4948902320087845
113,7.940527670318135
114,8.201028188031247
115,8.27126019756066
116,7.9795151850861314
117,7.426127468049691
118,7.292232097648889
119,8.400916725100013
120,8.794346112331773
121,8.448471427079532
122,7.704404146440556
123,8.66828156201173
124,9.483329272129932
125,10.265457088175268
126,10.539762036358596
127,10.12847812544437
128,10.054950349867367
129,8.793543718736125
130,8.817477493108154
131,9.167690060857984
132,9.801276338905922
133,10.515643052545443
134,9.859950340533539
135,9.989525504755067
136,9.376075706973316
137,9.2881599539111
138,9.138898575606051
139,9.464568339775859
140,9.749056911459107
141,9.426477580098608
142,8.738138931723519
143,9.545041363798637
144,9.848062319416321
145,11.536512264130216
146,10.541475371059393
147,11.092146618937909
148,10.863977698364096
149,12.999165985929451
150,12.853623897060853
151,11.007836938263612
152,8.384679995369634
153,8.41644476999382
154,9.297674142972909
155,9.10725554164126
156,7.063814326283204
157,6.642003271297108
158,7.604410020923667
159,8.750109263585268
160,8.809468305142657
161,8.841827152669586
162,8.53541023837115
163,9.07928088701201
164,8.959119654786065
165,10.005655445372398
166,9.158325403549096
167,8.876774393247203
168,9.027302657431118
169,10.479414859584526
170,11.141114110938277
171,10.902889893403696
172,11.78605936506973
173,12.062286142871338
174,11.740588183658842
175,10.820814212198787
176,11.555077161239456
177,11.415632977124382
178,11.592693824918111
179,10.076451628535443
180,10.590249687154975
181,9.389022949720848
182,10.171145924994017
183,9.7586184768404
184,11.015339258752316
185,10.472534343750874
186,10.665722554695911
187,10.496610778967353
188,10.162816849949087
189,9.589113631894927
190,9.778388577549993
191,10.465329376313449
192,11.020607430098016
193,10.893580245857166
194,11.094885748633832
195,11.497286602107232
196,11.31729528037978
197,11.461696403884575
198,12.383232354418798
199,12.42045397523589
200,13.262754491735251
201,14.816363832708019
202,15.451932915719999
203,13.913239712215683
204,10.763476837744106
205,9.179165302284657
206,9.153354555559304
207,11.055898282517576
208,11.692823077690077
209,11.515535187384437
210,9.357541989666885
211,9.220029084250246
212,9.33906466649517
213,10.323951078155602
214,10.676684081954962
215,10.549409600705848
216,10.04727102539386
217,9.588918333032678
