,reduced_states
0,-1.6825863631841864
1,-1.682576611673438
2,-1.678653379643716
3,-1.6533506564990936
4,-1.5708148288164805
5,-1.4582745953269427
6,-1.4604133257316674
7,-1.5419029737800454
8,-1.6561673494606335
9,-1.6653997956109063
10,-1.63813924140954
11,-1.5899520691527391
12,-1.3730859308186267
13,-1.0207583320825104
14,-0.543936280442947
15,-0.25946254805622215
16,-0.26186857555487225
17,-0.24906708940528394
18,-0.2625076218837357
19,-0.02763547885424868
20,0.3442625905507753
21,1.008500390873259
22,1.6827507624616
23,1.8560124395515947
24,1.3885276629522196
25,0.5083878604820713
26,-0.19184848502062302
27,-0.7075602629445771
28,-0.7258796877376356
29,-0.7054649596205086
30,0.5843597442583753
31,1.7265508671460903
32,2.797055660802093
33,2.2647775756201187
34,1.4838575977330888
35,0.5004439852275935
36,-0.0904355165949224
37,-0.5409157069246471
38,-0.6394461653674373
39,-0.71024554476844
40,-0.8256112199344396
41,-1.0688494181628976
42,-1.2775176705886
43,-1.4465051509846745
44,-1.5956988909079681
45,-1.6452053610879074
46,-1.4987966414945617
47,-1.1869531011820194
48,-0.8002658493844553
49,-0.6942750461511087
50,-0.636247932222237
51,-0.5440416167920241
52,-0.36961682281280683
53,-0.34223478444088984
54,-0.6036326510532978
55,-0.8224544355523723
56,-0.7651196917908711
57,-0.3062126537994049
58,-0.05002498120766185
59,-0.18753902738236364
60,-0.5858077154533823
61,-0.7772747986497026
62,-0.7079688690319406
63,-0.6711525703000686
64,-0.7180813550778293
65,-0.7657166700107433
66,-0.5989137622640016
67,-0.43681313960388957
68,-0.512758016811662
69,-0.7398637281582128
70,-1.0247765136977958
71,-1.262035340466529
72,-1.5245860045035304
73,-1.6394045404855775
74,-1.6768942810580407
75,-1.6763188628544348
76,-1.676498318610813
77,-1.6788896644437288
78,-1.6823579563611557
79,-1.6827031446249001
80,-1.6827136923612454
81,-1.682652437648718
82,-1.68200819398991
83,-1.6802352751058014
84,-1.67579491278203
85,-1.66420504651176
86,-1.630291046318657
87,-1.569871690869206
88,-1.5299806068253798
89,-1.5489853879067337
90,-1.6078152429362054
91,-1.6584087996049348
92,-1.674986767083352
93,-1.680930269486309
94,-1.6812746094980289
95,-1.6774274921363506
96,-1.6612156593661493
97,-1.6174643515048432
98,-1.5758865539635016
99,-1.5107663057823668
100,-1.4911013603665662
101,-1.4889859317760186
102,-1.5632772717239376
103,-1.627029888478556
104,-1.6748057968077237
105,-1.6813909269995209
106,-1.6573960330279651
107,-1.5488531939239096
108,-1.3934187037664154
109,-1.1281134525982561
110,-0.82726608836213
111,-0.5648091828355831
112,-0.5630322144222047
113,-0.6855434049406902
114,-0.8080357220522315
115,-0.8800133809300804
116,-0.9639860673853985
117,-1.0273536986593215
118,-1.0654269890697388
119,-1.0622339268070717
120,-1.0590048780397907
121,-1.0368312057107414
122,-0.9418836247667768
123,-0.8559839746291918
124,-0.7165925115520244
125,-0.7339171307210738
126,-0.693164641896263
127,-0.6674776626327508
128,-0.5027002911522745
129,-0.3800650114186501
130,-0.27801296953346233
131,-0.1970413989768844
132,-0.13344606967852307
133,-0.13244471628089738
134,0.014183188033840086
135,0.02792973655274831
136,-0.00820994573192391
137,-0.29615166995386416
138,-0.2922938718110239
139,-0.25195754929264075
140,-0.1570865559449541
141,-0.16395395154350814
142,-0.10722998119230476
143,-0.29739711533627977
144,-0.46909148797099637
145,-0.591270540517062
146,-0.49415329464875546
147,-0.363318675889585
148,-0.3101828086241433
149,-0.3312765575193497
150,-0.4936189237571857
151,-0.6490894475423509
152,-0.8540510715270718
153,-1.0362096888894383
154,-1.145379197980183
155,-1.0973332099588318
156,-1.0610349255997722
157,-0.9190709430207553
158,-0.720318363360562
159,-0.4542547069531385
160,-0.3759429558934993
161,-0.38702980633345274
162,-0.4533197136398234
163,-0.509843981545393
164,-0.6167115298785076
165,-0.7207803587477386
166,-0.7975755972793367
167,-0.8525410396689163
168,-0.8089892809819326
169,-0.6992086911404815
170,-0.697530378341011
171,-0.7446263642936524
172,-0.9338852135938543
173,-1.051684644071102
174,-1.2877718415870851
175,-1.442911772276141
176,-1.545276881878741
177,-1.5466417749167642
178,-1.4791644102278472
179,-1.3844534442037355
180,-1.2967226415774604
181,-1.1472804025467984
182,-0.8147992581659654
183,-0.31661298840974905
184,0.054628579162810866
185,0.004041054354586833
186,-0.2793978942609763
187,-0.4816894561185466
188,-0.5602950328982929
189,-0.6022666698079168
190,-0.7334868600855469
191,-0.7775124435043338
192,-0.8280828547171996
193,-0.836900274179933
194,-0.7540107076182027
195,-0.6167104113689384
196,-0.46415626134937665
197,-0.49100854102920577
198,-0.5587502663604498
199,-0.8039771817812499
200,-0.9304196277633067
201,-0.9829183225315755
202,-0.7509582183079195
203,-0.5952044769886234
204,-0.3668601457600312
205,-0.09997437400183172
206,0.4015117240505938
207,0.655968445498302
208,0.6040509839395404
209,0.23936077401786082
210,-0.1073232096149753
211,-0.40915857153802493
212,-0.5858019294404697
213,-0.7542706109580144
214,-0.9457690157811824
215,-1.182804111011417
216,-1.3998993476391552
217,-1.513426361999567
218,-1.5694423611285122
219,-1.5766401242168735
220,-1.5725610926941123
221,-1.5985135910743578
222,-1.6356636553266921
223,-1.668001827413974
224,-1.6814347132299514
