,reduced_states
0,2.711566960563709
1,2.858313642756134
2,3.0718627759280963
3,3.221987046367852
4,3.356145021632271
5,3.494680783257448
6,3.664710086027122
7,3.805316705158922
8,3.939783303488217
9,4.000163741457548
10,4.2000838640957685
11,4.446669124809727
12,4.749370526445939
13,5.0494726689147384
14,5.231745945020142
15,5.3068982097115125
16,5.336141594357563
17,5.322717940361408
18,5.221490164289916
19,5.037447274243168
20,4.8240759666785005
21,4.665917837144131
22,4.523925780256498
23,4.399644940460051
24,4.324449738329437
25,4.133397171013159
26,4.091436386225044
27,4.050637063535689
28,3.987908814942137
29,3.883238452543467
30,3.806285585521
31,3.7145048988316156
32,3.5630509647841246
33,3.4232579733675474
34,3.348457808279477
35,3.290752472103063
36,3.320833778871722
37,3.338409711754366
38,3.4907922451089304
39,3.658362816251057
40,3.701797136429692
41,3.6601665041143816
42,3.6669050925520383
43,3.7542671454209584
44,3.822694297479464
45,3.826215573352386
46,3.9350460456993908
47,4.009806020355321
48,3.9749344062618768
49,3.829723919928393
50,3.7104187687341397
51,3.6601647076913166
52,3.5489493698012815
53,3.412742393335435
54,3.2491144993151875
55,3.138301211523395
56,3.035339552017289
57,2.9166341288172415
58,2.7865302795566813
59,2.695609955393499
60,2.562320466607397
61,2.500527301727774
62,2.5031034249072253
63,2.547740892563826
64,2.6647799356701416
65,2.739066575591018
66,2.9162430179823273
67,3.0863527621824556
68,3.1748711542007637
69,3.190777644257688
70,3.1750727405059775
71,3.399720286524856
72,3.742405769860408
73,4.070899720119275
74,4.4001616204197616
75,4.68193711588884
76,4.920955394577365
77,5.1743144298508
78,5.4861737207872885
79,5.804553773300765
80,6.043710868807313
81,6.335201983242417
82,6.642201948290981
83,6.9605746434127465
84,7.5107415808022315
85,8.0056583465424
86,8.589627461427487
87,9.053217498264909
88,9.455510483249558
89,9.78706814082078
90,9.8763988132391
91,9.816825258620774
92,9.61726292547398
93,9.514975639915042
94,9.426565674875604
95,9.269864924315916
96,9.140231577292566
97,9.034560654431564
98,8.959862999482016
99,8.94386179912493
100,8.971752524294926
101,8.926494154559615
102,8.818246867528591
103,8.694390109800715
104,8.729374139942722
105,8.77289022685157
106,8.82272809343926
107,8.844037705330152
108,9.008799913212192
109,9.24490788567462
110,9.493991571100787
111,9.839217188753288
112,10.047663277552196
113,10.221446584479684
114,10.262199426178908
115,10.229481949914076
116,10.304913783493166
