,reduced_states
0,-1.5769552620621459
1,-1.291321292429425
2,-1.007323247236212
3,-0.7160886695398526
4,-0.4836309574810174
5,-0.2973246671623532
6,-0.1888200777279402
7,-0.10064214192012716
8,-0.05476651093804936
9,-0.054891262125580445
10,-0.12105637930008112
11,-0.23259417214939496
12,-0.45630663550255346
13,-0.657640484622069
14,-0.9128863943605013
15,-1.2377260923952582
16,-1.5905780514178542
17,-2.485506151826675
18,-2.7212765240563423
19,-2.8420312981345783
20,-2.872589278530283
21,-2.8956106493290923
22,-2.937086178219204
23,-2.7896037933641367
24,-2.5478042408323196
25,-2.2495398798918442
26,-1.9697291263374448
27,-1.699150867236361
28,-1.429373653168793
29,-1.1928243306608521
30,-1.0244368262773929
31,-0.8827128910200879
32,-0.7945068668850852
33,-0.7476670059631405
34,-0.7484884138292233
35,-0.7880618683689299
36,-0.8691297753860324
37,-0.9798937730917995
38,-1.134129458107036
39,-1.3123028264150078
40,-1.5294612070951357
41,-1.7566024260318311
42,-2.3893102844934213
43,-2.7281432193132797
44,-2.775682888649914
45,-2.739101714521528
46,-2.689744439693488
47,-2.6275223626691906
48,-2.5585909676631235
49,-2.49902471640657
50,-2.4311785091326668
51,-2.3363035231693154
52,-2.2342586332036
53,-2.1477638937917205
54,-2.0839643795282856
55,-2.0400816665772563
56,-2.0164520806820465
57,-1.9885910778304259
58,-1.9782276739039688
59,-2.0024361963064177
60,-2.032543782093306
61,-2.083513838077684
62,-2.146532164343325
63,-2.1926965217905288
64,-2.237455227022714
65,-2.247325329916407
66,-2.2526745473813543
67,-2.2581426448249684
68,-2.290889853071751
69,-2.301081206342244
70,-2.3514041067888485
71,-2.3364032224528124
72,-2.287729305911008
73,-2.255702213372045
74,-2.225166491377147
75,-2.194246182872769
76,-2.188255626669434
77,-2.198040123641635
78,-2.208077911687169
79,-2.237807497379208
80,-2.2755349622716943
81,-2.3326403242863436
82,-2.399808231875731
83,-2.517663110567599
84,-2.5982969643763227
85,-2.6759462396407123
86,-2.727318537497244
87,-2.766943741899439
88,-2.757905028378461
89,-2.7345534313883513
90,-2.6799211562621235
91,-2.6187068621818352
92,-2.536558830650343
93,-2.455982688469927
94,-2.3498010003835277
95,-2.2125356221983927
96,-2.061188438264434
97,-1.9345969689295106
98,-1.7958107142344668
99,-1.6540560754471882
100,-1.5194003869580128
101,-1.4193822012525195
102,-1.3184759325767068
103,-1.2549687703213288
