,reduced_states
0,0.08712908885206067
1,-0.29432646908889615
2,-0.4110635788475865
3,-0.28442451046252354
4,0.345879011548093
5,1.275120730322438
6,2.586648951050448
7,3.748272290050856
8,2.9864012899452743
9,0.4418215458704503
10,-1.273328254006049
11,-1.3670647442508383
12,-1.7385309927787098
13,-1.197725535422041
14,-0.278470614539767
15,3.3694271012100003
16,5.914894175287758
17,4.592930366174762
18,1.4560613782324001
19,-0.7624422566635597
20,-1.5902389630074665
21,-1.7928244823071136
22,-1.401725619397972
23,-0.8165489510531826
24,-1.0750825301524793
25,-1.6847472306682532
26,-1.9558738032234255
27,-2.126439512428872
28,-2.2709817122024467
29,-2.2764877299522754
30,-2.1399367926185238
31,-1.5520390024566613
32,-0.5393958669726897
33,-0.34075491379354894
34,-0.8445858916763382
35,-0.8767080667517992
36,-0.49926380005215
37,-0.222013367838307
38,-0.3640400926885193
39,-1.1229714672820936
40,-1.3728832405933014
41,-0.41448428601474324
42,0.7276689748825723
43,0.34503331662890635
44,-0.8915618011086878
45,-1.5680887055530448
46,-1.2736460611070535
47,-0.6765460151570812
48,-0.5896734512273332
49,-0.9237029264640546
50,-0.5813991037246887
51,-0.10866477433470992
52,-0.24465563030456494
53,-0.8181458012794984
54,-1.4406453248397135
55,-1.9124136763284652
56,-2.191951736360243
57,-2.2634704407368034
58,-2.20026774750891
59,-2.1314342690974737
60,-2.1131180345742684
61,-2.1401740199933865
62,-2.1668692530769267
63,-2.1773377608581588
64,-2.175726022675395
65,-2.1705764092304025
66,-2.1667950986629054
67,-2.1639511818155603
68,-2.1613483453592774
69,-2.158359266641916
70,-2.127064314203407
71,-2.0292674254431042
72,-1.9411878896917225
73,-1.9739703344905453
74,-2.09745403909972
75,-2.195735712976809
76,-2.2252893656402377
77,-2.212027341928825
78,-2.1929529146285085
79,-2.182915256419262
80,-2.171034094199032
81,-2.1254957001748744
82,-2.0443833214326905
83,-1.9685660118287815
84,-1.895499286373585
85,-1.8743245277917986
86,-2.00183460089273
87,-2.1772500466872344
88,-2.243187933128964
89,-2.2260512922747457
90,-2.190473097643027
91,-2.1014978613636743
92,-1.8195961008213504
93,-1.4689219961635724
94,-1.1152863605649332
95,-0.6685583897382268
96,-0.5135848608790059
97,-0.6529079712222391
98,-0.9020203991926057
99,-1.1504710232618798
100,-1.349307460640397
101,-1.4304605091472646
102,-1.4497199202959952
103,-1.4781393050992484
104,-1.4036358657303722
105,-1.3148937681552497
106,-1.2304824831398467
107,-1.1162226886122404
108,-0.8872115927235596
109,-0.9210288867104969
110,-1.0186759525359754
111,-0.8177253715261904
112,-0.4109426109511628
113,-0.28483830685920725
114,-0.2629807565741448
115,-0.18804946163383335
116,-0.20863041023409826
117,-0.18898147832902565
118,0.05419871925451156
119,0.2494834514276482
120,0.06031574733468443
121,-0.3397373554419675
122,-0.5006969672048143
123,-0.20777085196498649
124,0.049826947706825594
125,0.06076897484204011
126,-0.11798472026780375
127,-0.43612161508486036
128,-0.8345585018924715
129,-0.9821861598254232
130,-0.8932772136647277
131,-0.6340830305148344
132,-0.327982990915463
133,-0.18540294378698716
134,-0.40100695128611563
135,-0.720121874477125
136,-1.1387926301578313
137,-1.5223217391490558
138,-1.6556334135571225
139,-1.5925760500282486
140,-1.435031409934122
141,-1.2451413093433341
142,-0.7303234846674234
143,0.04884714253594431
144,0.1688087176145943
145,-0.16254831328738728
146,-0.42718148215084556
147,-0.8630762641336366
148,-1.0693878025653616
149,-1.1250654870739398
150,-1.1517623014252978
151,-1.2155493451863877
152,-1.1431599907264616
153,-0.8877816416519829
154,-0.7060937557784213
155,-0.8766850021700596
156,-1.1120707953800175
157,-1.3140210489609336
158,-1.5966079711386394
159,-1.9487144972807005
160,-2.129496193296732
161,-2.1152122985698916
162,-1.9604413285403839
163,-1.7499469512948382
164,-1.6153739743878988
165,-1.463444636196763
166,-0.9938496357728767
167,-0.1210305629475528
168,0.48158235973433844
169,0.4669723257732367
170,0.001914614965084609
171,-0.5609051425669352
172,-0.9209897587670527
173,-1.0346557366838123
174,-1.0699770385759027
175,-1.2308142759632692
176,-1.2899090517573837
177,-1.1801933786944796
178,-1.0475484844825822
179,-0.8542061315181952
180,-0.6243853239433569
181,-0.48231574656250376
182,-0.6431829129895826
183,-1.0021577654638918
184,-1.3839340437423178
185,-1.4205401101318567
186,-1.0106836448516123
187,-0.4882815627660063
188,-0.23110455676313285
189,-0.14886621599464367
190,0.47485494783454923
191,1.2175065962942808
192,1.0736729657718067
193,0.5424159758660145
194,-0.1975127320329184
195,-0.7206011585234675
196,-0.9488769184863882
197,-1.1003425770309418
198,-1.413043237729628
199,-1.7564532688569285
200,-1.9841526829731697
201,-2.108537168715194
202,-2.125997070341444
203,-2.082848629298365
204,-2.0423985878975226
205,-2.037496718940531
206,-2.085906660561521
207,-2.1521397124316226
208,-2.171371798928896
209,-2.162932470837871
210,-2.147618007077407
211,-2.1255606779267815
212,-2.0869926599485584
213,-1.9297309520640527
214,-1.3553904773510461
215,-0.7805656613899533
216,-1.0832708330010097
217,-1.68592989327802
218,-2.087228776467625
219,-2.1315539668227688
220,-1.9491139037340361
221,-1.567096951199823
222,-0.8977502914147352
223,-0.486297243055662
224,-0.6473132036356573
225,-0.8529545252134761
226,-0.5849959426473992
227,-0.37636329448400085
228,-0.8295549956272897
229,-1.216788185979777
230,-1.4515880141548072
231,-1.7202181316260088
232,-1.9200415255960503
233,-1.9016678703747103
234,-1.756270943987122
235,-1.48894079744729
236,-1.5326032818790822
237,-1.7201372119497351
238,-1.2971606848546764
239,0.4251187542891507
240,2.0488609079636326
241,1.798268657654389
242,0.4569403175934865
243,0.3418778437718305
244,0.8255421160325123
245,1.139149946301068
246,0.9767440977897609
247,0.6637149676578996
248,0.2847483218564942
249,0.3286115534672629
250,0.38380293089037465
251,0.34314066723260545
252,-0.017695705895032873
253,-0.2880630116702324
254,-0.4867747221689301
255,-1.2375659822719496
256,-1.5342163309403896
257,-1.1078152909034356
258,-0.6700419650573934
259,-0.6737879428084288
260,-1.1372934730762372
261,-1.3464178374732783
262,-0.7818560264553241
263,0.09146426219143114
264,0.09206635735032831
265,-0.6424345893534918
266,-1.1742960395521294
267,-0.693548546432864
268,0.014922305848902823
269,0.23926972605478114
270,0.15611223024131873
271,-0.06824341666918303
272,-0.11505031894531909
273,-0.2395228321874777
274,-0.6349241139565865
275,-0.6672848094247753
276,-0.4764459348106866
277,-0.03007826602231881
278,-0.40536276122362763
279,-1.2235939520476564
280,-1.3509453212646645
281,-0.4923376568934384
282,0.36879322303283474
283,0.2597681498608923
284,-0.191042808646269
285,-0.41422982482126547
286,-0.08146168645711989
287,0.3459751035259019
288,0.21605100288763296
289,0.04119336466769137
290,-0.07949709340752227
291,0.06490528655383787
292,-0.07709550336825327
293,0.04191860130954096
294,-0.015496857896898152
295,-0.5104729223678247
296,-0.9886454757491219
297,-1.2982878846248982
298,-1.2928635716054961
299,-0.9904294440174705
300,-0.7458011377345667
301,-0.6636340058152538
302,-0.9164441850351346
303,-1.6273500098819453
304,-2.1118382369910584
305,-2.2100612636048216
306,-2.139132120571701
307,-2.075252607186622
308,-2.083745179170288
309,-2.1232785270465504
310,-2.1538535864341486
311,-2.1667499990657295
312,-2.1701491042446768
313,-2.17020480874207
314,-2.1696821331801717
315,-2.1615874155085533
316,-1.9333060642009774
317,-1.1132617854679479
318,-0.015459822421110063
319,0.43437429569015795
320,0.06511913683496953
321,-0.7503546390276179
322,-1.133855474175904
323,-1.0517910152670724
324,-0.5440882035914313
325,0.1537401766272246
326,0.2658429849346407
327,-0.09942089849113536
328,1.1246716894987907
329,3.1760188183727585
330,4.143029287139414
331,3.8349996289634163
332,4.084538273015341
333,4.2855194582593255
334,4.362147318342756
335,4.699559175286969
336,5.172674561635615
337,5.608439393792255
338,5.3657232636375305
339,5.458777922361388
340,5.838943427406924
341,5.179046711043971
342,3.100314711397239
343,1.3585475322921412
344,1.1765397954606787
345,1.157637477443812
346,-0.15353528554320214
347,-2.152535665467342
348,-3.2432294928583456
349,-3.3337261742536444
350,-2.9751404489765307
351,-2.5896734120543403
352,-2.383895201957737
353,-2.2658371200105187
354,-1.9610715628631232
355,-1.136375575087763
356,-0.14486873186904323
