,reduced_states
0,-2.0462751230011333
1,-2.0462751230011333
2,-1.6986379671764535
3,-1.0102316103974576
4,0.11174686650017522
5,1.3394443261261832
6,2.5420558292563173
7,3.8229509202399066
8,3.917642899166267
9,3.0554630803943486
10,1.7358261087286495
11,0.4869684056963463
12,-0.09277401833492548
13,-0.16922178391951317
14,-0.507052491766403
15,-0.9355700874343588
16,-1.2986001778191791
17,-1.5369008234712762
18,-1.7522347778535643
19,-1.894095053037604
20,-2.0462751230011333
21,-2.0462751230011333
22,-2.0462751230011333
23,-2.0462751230011333
24,-2.0462751230011333
25,-2.0462751230011333
26,-1.830755925387338
27,-1.43662398747925
28,-0.5909286834734154
29,0.6829483322177181
30,1.957473776082859
31,3.1880257606545563
32,4.042260628075481
33,3.9989654375916035
34,3.1846330865256567
35,2.1511181682098646
36,1.0682279246139885
37,0.21711601746946443
38,-0.3242773330054567
39,-0.7415735075211539
40,-1.0702226458412423
41,-1.2585563218647742
42,-1.4954540439722228
43,-1.7935373456901493
44,-2.0462751230011333
45,-2.0462751230011333
46,-2.0462751230011333
47,-2.0462751230011333
48,-2.0462751230011333
49,-2.0462751230011333
50,-1.6946936557217744
51,-1.139845495947029
52,-0.42266574549052727
53,0.38996542200814077
54,1.2965470602131155
55,2.097745848867007
56,2.737840527198321
57,3.0249091554589453
58,2.666053328297188
59,1.7366940261672579
60,0.45022466990092197
61,-0.28634649910130233
62,-0.6328517192112084
63,-1.0705820417668332
64,-1.3791176615532827
65,-1.582843899452004
66,-1.7760967534244405
67,-1.9007992239404827
68,-2.0462751230011333
69,-2.0462751230011333
70,-2.0462751230011333
71,-2.0462751230011333
72,-2.0462751230011333
73,-2.0462751230011333
74,-1.8050541128352424
75,-1.3465450628600582
76,-0.39637632468848233
77,0.8918924078347084
78,2.123188859160768
79,3.363625351138661
80,4.112486170013549
81,3.9967485651379264
82,3.1960731454561007
83,2.1323107653087834
84,1.0212000691037217
85,0.17851665912945938
86,-0.38209693046813437
87,-1.083668578817067
88,-1.407860185760709
89,-1.600396330286911
90,-1.787440034543657
91,-1.9050715199403452
92,-2.0462751230011333
93,-2.0462751230011333
94,-2.0462751230011333
95,-2.0462751230011333
96,-2.0462751230011333
97,-2.0462751230011333
98,-1.7833245590310207
99,-1.257044179583906
100,-0.20216363359716774
101,1.0905258563354188
102,2.30446606799742
103,3.5708508375808554
104,4.179719610688181
105,3.884442329553556
106,3.0217702055427944
107,1.954449878721657
108,0.8832113586055841
109,0.09564818919686117
110,-0.4471758711849067
111,-1.1069243529741082
112,-1.4185339303887103
113,-1.6066154639080938
114,-1.7922676549068777
115,-1.9077595591677914
116,-2.0462751230011333
117,-2.0462751230011333
118,-2.0462751230011333
119,-2.0462751230011333
120,-2.0462751230011333
121,-2.0462751230011333
122,-1.790650299018525
123,-1.277184366467153
124,-0.23074656230649085
