,sink_p1,sink_p4,sink_p7,sink_p8,sink_p10,sink_p11,sink_p13,sink_p14,sink_p16,sink_p17,sink_p20,sink_p21,sink_p23,sink_p24,sink_p26,sink_p27,sink_p29,sink_p30,sink_p31,sink_p32
2019-01-01 00:00:00,0.8022511848341233,0.931569268492031,0.5996358241165363,0.5909334215117812,0.695420058516906,0.4361263534354789,0.6255174013415638,0.6570349036127701,0.4067273271706993,0.3970858153132226,0.6894585028697015,0.45991615928589547,0.33137679203549175,0.6005600498208695,0.7760031067588214,0.37306150503753127,0.5906786973965621,0.6221817521793902,0.4154561997230964,0.3404525297666564
2019-01-01 01:00:00,0.770687203791469,0.8925214548426644,0.5953331534933909,0.6805837533681273,0.60246328577589,0.5201865144628209,0.7737430867152851,0.4878699229315861,0.5233148442605969,0.4287930323037402,0.49713585814861827,0.5483706492492635,0.3711140969484501,0.3509883165000545,0.9889313587537146,0.3920987606758896,0.36852664137400426,0.9742345930106909,0.32761759835721654,0.241365451100239
2019-01-01 02:00:00,0.8215402843601894,0.9602574581119739,0.6352306447261936,0.676800265351183,0.6971264105892536,0.42674518620780544,0.948642887971085,0.7786554959505027,0.4037551040475576,0.619343058320503,1.1405547720103784,0.43561400884471535,0.6405784912567906,0.8794419607910736,0.6535677671490292,0.6779757736082831,0.9222664866152619,0.6854072394339824,0.6555587184438856,0.7306593872390988
2019-01-01 03:00:00,0.8697630331753554,0.9554760931753168,0.6520501753439439,0.7240921053255899,0.7410381748456065,0.43345721485798117,1.025680827418803,0.6515587276306392,0.48072283489269124,0.6855665341697588,0.7706260365776276,0.5593605674053305,0.6760936472180734,0.6648690916957029,0.8107627186809283,0.8036629391411533,0.8286516239941413,0.6482806965297849,0.8863285920432996,0.4869511722195884
2019-01-01 04:00:00,0.8872985781990521,1.0359624029423786,0.6751281359589966,0.8232442684185263,0.8634440696823781,0.5316360317138675,1.0294536640388945,0.69390160671617,0.4364979448386278,0.6530111349895155,1.0149655440962955,0.5511158451314608,0.6754624668975128,0.9937060259667089,0.9850152997510931,0.6653349982817369,1.236643935249385,1.0073384994106476,0.6227279378843468,0.8920570149119004
2019-01-01 05:00:00,0.9600710900473933,1.05030649775235,0.7130698678176423,0.791785647754134,0.876630026012337,0.4521852133669297,0.8676929620786943,0.7670739672296046,0.49217107641335744,0.5013980429294431,0.9063057941035546,0.4785539944345018,0.5655185655958138,0.7199609323225946,0.7116665581395123,0.45722411251672224,0.8454482992030715,0.7240384015563589,0.5178682299048633,0.5143279421502743
2019-01-01 06:00:00,1.0214454976303318,1.102901512055578,0.8006878877798759,0.8660879885845021,0.9900795438678504,0.5028061761036182,1.0255998320776465,0.892178735089121,0.4607657382940299,0.7789033847746766,1.081056980105126,0.5190876916187693,0.6344549809138033,0.7492138209354802,0.8657217637810923,0.5070680981519105,0.9180653402099246,0.7290611615687409,0.5153336971750233,0.5042704718969532
2019-01-01 07:00:00,1.0258293838862558,1.165059256232121,0.8186808740221202,0.9043814555040365,1.0039325268136312,0.6270299727660938,1.0528568843713737,1.1048836804646165,0.6881413326583046,0.7551039936691282,1.5920734428842307,0.7908030448482527,0.8360806502858144,1.5895971241907956,1.0252136308492905,0.9596130810426938,1.5457248737650189,0.8435139501490451,0.9611974242359452,0.9396433068523685
2019-01-01 08:00:00,1.0231990521327015,1.2240294237842255,0.8061640140275155,0.9579963486187052,1.0755610580271835,0.5038134541573547,1.2810152547067326,1.0961929501255812,0.452332556405983,0.9702396928766925,1.3156865865535132,0.5429817790131133,1.0952742503518251,1.1817457270961857,0.9411887603028498,1.1924227007093295,1.484988855527685,0.7327346129059344,1.3626677274374985,0.9704598910412305
2019-01-01 09:00:00,0.9714691943127962,1.1539027380465876,0.7795656865389803,0.6701603516518116,0.9521356400622352,0.5707471741359995,0.8315573674342193,0.8380815146438843,0.5101954155306412,0.5545617115026616,0.9433810630153143,0.5216302859105258,0.47637607953540817,0.6861728459459274,0.9512609560024373,0.4987518103548886,0.8948617247461659,0.9711131172463201,0.5262135531983325,0.5649629577298785
2019-01-01 10:00:00,0.9276303317535545,0.9953208009807928,0.7165902346911249,0.6278274837442286,0.7574135983720559,0.6610989764775176,0.8643228563248829,0.6390765145925204,0.7211061189360927,0.6492951903357111,0.9301276977627313,0.7090352505166142,0.654780549715177,0.7364594356541839,1.1531673300835374,0.5614233171407746,0.8625146021641408,0.8547204375323966,0.6258359290940171,0.5444734006583789
