,sink_m1,sink_m4,sink_m7,sink_m8,sink_m10,sink_m11,sink_m13,sink_m14,sink_m16,sink_m17,sink_m20,sink_m21,sink_m23,sink_m24,sink_m26,sink_m27,sink_m29,sink_m30,sink_m31,sink_m32
2019-03-23 09:00:00,-0.5200362475902185,-0.5373881692753203,-0.4232634871301516,-0.34305928233895183,-0.3549867512097097,-0.3435915402530802,-0.4644064330177591,-0.3136641562088553,-0.3914285997969491,-0.30377314772152847,-0.4297052502741318,-0.38682457465031267,-0.3019574867778051,-0.3393367651617723,-0.5927088270441799,-0.350550663331851,-0.33564133592676604,-0.42821298560652343,-0.3501158434380133,-0.2269927652588611
2019-03-23 10:00:00,-0.4831275272095642,-0.5239436753634041,-0.4030174937307122,-0.3626586496784497,-0.43052274206404245,-0.2643672382893738,-0.5067345975272711,-0.3801734103233062,-0.27118849136602396,-0.3814055558174879,-0.5615525569852955,-0.2611842524715334,-0.34507753286971465,-0.5036749509548534,-0.36871080482688406,-0.3228728307053934,-0.5481849594378091,-0.28161868933955164,-0.2830942431104407,-0.3920714202220366
2019-03-23 11:00:00,-0.46864463812873874,-0.48281697852755084,-0.3834811943550116,-0.392122814075646,-0.4240598941965876,-0.33675591926422466,-0.42875211686688325,-0.4911262037950224,-0.30382317456150215,-0.23317750912722082,-0.5944377738009003,-0.36202596879135823,-0.19670630830686558,-0.5138479661213686,-0.667427689896396,-0.1842196109901921,-0.579788899194396,-0.7173871635248833,-0.21438442770521954,-0.4529544051327931
2019-03-23 12:00:00,-0.43733685196927335,-0.47468401357710127,-0.3691443893893423,-0.37207713686943955,-0.4385037362263811,-0.3358645340054022,-0.4851418183074532,-0.5188287057473097,-0.3920872816574227,-0.3472900005705738,-0.686050038208808,-0.5227305581906545,-0.29322111160275655,-0.5695227755370085,-0.6588083997320039,-0.31970695654519576,-0.6621807955884872,-0.6187807190790757,-0.2630461758215267,-0.4204082703403261
2019-03-23 13:00:00,-0.42266616036032123,-0.4540102174870079,-0.33754822004080126,-0.2939370498041473,-0.4229258029769625,-0.2875115717352684,-0.3936099529856586,-0.4514101226136299,-0.2839452514263439,-0.21464569697464614,-0.6328057065594215,-0.3353206139301549,-0.23392400009116326,-0.641073397516634,-0.6168331773609597,-0.19661291110402473,-0.7620351617679295,-0.6319164310116742,-0.23091779209194785,-0.4407067669678513
2019-03-23 14:00:00,-0.3957441155929898,-0.41983168330018056,-0.3249807217037587,-0.3233929960227071,-0.34266553349496587,-0.26161860977881285,-0.3409610938581728,-0.29557051488347535,-0.2720093395428745,-0.25574874477176274,-0.3688496077226571,-0.35093892548994166,-0.26281175517489963,-0.318956253739529,-0.4538810592979718,-0.3056259596884352,-0.3109019871756575,-0.356303864459568,-0.25520016984615795,-0.24149984536201488
2019-03-23 15:00:00,-0.36195070773773047,-0.39292261408140927,-0.3073665103090175,-0.24148818761315516,-0.32475313867497263,-0.22316188282234434,-0.2683812823561786,-0.2794208550109717,-0.19373346403715097,-0.14612874500443676,-0.4055063946724585,-0.17563916682843617,-0.16866781533724493,-0.3727381353150264,-0.30927519877346676,-0.16182041488869592,-0.4287331757600214,-0.3005521182807715,-0.16321831532713443,-0.29628646446460344
2019-03-23 16:00:00,-0.3511244443516061,-0.38898666067329046,-0.28274899886057536,-0.30796481212186405,-0.2821368109333154,-0.25687734493055464,-0.40645493165531754,-0.3083902138947397,-0.26512646611034546,-0.3141126299779057,-0.3623709946270685,-0.35024457584684987,-0.32078121474559546,-0.3664183914162654,-0.5042181053083058,-0.2689151403012379,-0.4102329087559206,-0.4394180483401876,-0.2885457410536981,-0.30521538161473366
2019-03-23 17:00:00,-0.3353711264040416,-0.4038468929284328,-0.2828574243364243,-0.2275788107401974,-0.36943669191967493,-0.17581554442514336,-0.2532702041985078,-0.4092607423198922,-0.1770907513856711,-0.1515178398962163,-0.5156645905959605,-0.20304712356403523,-0.15520332464643632,-0.3720824355849579,-0.29413560253804805,-0.17055527636496243,-0.4064841794030055,-0.2861521356167522,-0.14305115922443778,-0.2561898740701433
2019-03-23 18:00:00,-0.32761598671316483,-0.4404552759029255,-0.30332026868756184,-0.2336956508923263,-0.3290133726000741,-0.2691571787072385,-0.3416245619062516,-0.2975526368719437,-0.2722901753268117,-0.21155162498472754,-0.4435293900416482,-0.27559442607046714,-0.2513654860637846,-0.40257776427127,-0.4659958574272373,-0.24723623830007163,-0.5215627376050234,-0.35993583022902004,-0.23858859343255165,-0.3594538407177501
2019-03-23 19:00:00,-0.3613652057382767,-0.4540102174870079,-0.31882018330324763,-0.31484089266086623,-0.33211502693582917,-0.24386615070015902,-0.3352016263297583,-0.26437044018004496,-0.24059836323673833,-0.20455801962835568,-0.3459247861115691,-0.22117089103021662,-0.23953297459003856,-0.35084661342645124,-0.3566566094327544,-0.2564732220200498,-0.377332068534007,-0.34452451340730655,-0.2630491863120542,-0.2393344451009445
2019-03-23 20:00:00,-0.36881102361812146,-0.46651088583677297,-0.32274321415669305,-0.3349150635985381,-0.41050594293456005,-0.2543164064941546,-0.4900717032953661,-0.43474160030800063,-0.2601326847650473,-0.2821490323764252,-0.5942394978300166,-0.31804274479149286,-0.2967247356530887,-0.5843880518828486,-0.439067126830585,-0.3260961827304538,-0.5792476170408617,-0.4277713094672245,-0.2617338067879494,-0.44866660263852426
2019-03-23 21:00:00,-0.3564933872145208,-0.4492710082813139,-0.31303420563748774,-0.2954002118762767,-0.36193406532910893,-0.2260042319642482,-0.35323797040085547,-0.2920031801033099,-0.24673434368498634,-0.2365504871491857,-0.4039404393973737,-0.2871697762945269,-0.24952279821737883,-0.28198941450086945,-0.5007393596569735,-0.21365362893692794,-0.26655143852873836,-0.4765572017602271,-0.19166322457288282,-0.202333159399792
2019-03-23 22:00:00,-0.3590231977404621,-0.4390596189546384,-0.29934795352691235,-0.31735221622871373,-0.33219515943052,-0.27538227360930784,-0.3949059712650991,-0.3365582914451011,-0.2806105758387229,-0.27933930766621934,-0.36413866066291367,-0.2800213151372043,-0.2919992257328156,-0.33062514234294343,-0.37286716031740974,-0.2547700015328339,-0.38252767264348747,-0.29150620406301503,-0.2828070440948571,-0.29462111759375487
2019-03-23 23:00:00,-0.34808646227896917,-0.43063547377756783,-0.3051290027619519,-0.287324839050511,-0.2917558425892448,-0.27525413595549614,-0.3755134235614463,-0.24419377609336823,-0.30534923171193756,-0.2397034604552748,-0.3523260189114417,-0.29580277070705996,-0.28527574501540887,-0.2784412230475368,-0.4913227863578374,-0.2299547981991255,-0.3507841390667732,-0.5058217665095973,-0.22606852386128667,-0.25655868810368837
2019-03-24 00:00:00,-0.35344435793434703,-0.42873778195579626,-0.3051142174697906,-0.29329192188495806,-0.28077426086508483,-0.20451873897580847,-0.3837352268205973,-0.30839935256466033,-0.224249045855525,-0.24894313008680963,-0.3161068565190692,-0.2729627390404703,-0.2891248408869316,-0.2959665878385832,-0.42238111388700433,-0.2998783470847323,-0.28926259292129264,-0.3441265020822941,-0.30729019728377976,-0.21321710902652058
2019-03-24 01:00:00,-0.34151337379453656,-0.40290306736628184,-0.292364367196093,-0.23449110049224106,-0.28407194336069724,-0.24041349563817643,-0.2955050860831513,-0.24762454397481354,-0.23625391345113575,-0.18882474880328945,-0.3026440993333316,-0.29717312428237047,-0.15278470122794183,-0.23163728210876916,-0.44016763040320067,-0.14514351278881701,-0.23074722134273493,-0.4526088247458421,-0.13163312567073734,-0.12859048519489757
2019-03-24 02:00:00,-0.35053894235215244,-0.4035858347942209,-0.284227528076698,-0.22881791848293254,-0.31516301852091233,-0.2496868844613224,-0.2846904538745687,-0.27064079120108403,-0.23288973041086505,-0.17547743989091877,-0.30627040761361546,-0.28704984019227114,-0.14598197207706337,-0.30260398568883606,-0.4497883594905161,-0.1335133900188552,-0.32209196286168656,-0.45626331795607167,-0.11005829172691226,-0.20117434159145434
2019-03-24 03:00:00,-0.3523175427655872,-0.4108050962749285,-0.29550377756499346,-0.2308809652196234,-0.3218056397082591,-0.22488739974223917,-0.2710718599842323,-0.276044856520689,-0.24859152846422336,-0.17130174096172066,-0.2913983866568966,-0.24863147788523485,-0.19514163510300325,-0.2623359715077854,-0.453415465782328,-0.1612872036251098,-0.2836718596875948,-0.4003796937312504,-0.13982913207480233,-0.18687897011300275
2019-03-24 04:00:00,-0.37495327100861636,-0.41273291018910907,-0.2972533704707386,-0.25370647541129493,-0.3293401601612448,-0.18958858740583862,-0.3301339383398477,-0.35144744026995056,-0.17012634711269867,-0.17945034029212523,-0.458072943041366,-0.20957983341704328,-0.16898951537108783,-0.370754363261727,-0.3281593419056402,-0.1583324744364978,-0.33356847633786596,-0.25329216112998554,-0.14149489360351813,-0.21503215447306395
2019-03-24 05:00:00,-0.3956557379326949,-0.45999447317894365,-0.3198305116009314,-0.24914739405238787,-0.3435292691507067,-0.20097388538036134,-0.29112333005992913,-0.3398325124204407,-0.18457892957425398,-0.227677462370281,-0.39872510988134574,-0.20517783912187798,-0.24442882492405982,-0.3527383470070795,-0.2716699995081051,-0.2916498598988228,-0.42787594308058174,-0.2041398848751138,-0.2531943219873625,-0.3118158062471228
2019-03-24 06:00:00,-0.39598715415880076,-0.47300721709966276,-0.3388296120281075,-0.2737616134410485,-0.44468226798425786,-0.23134686777415922,-0.3636158147178649,-0.4087579753344542,-0.2596040010588346,-0.20132015542110787,-0.5071801542154781,-0.2553295392870464,-0.22133957978463223,-0.3780596581661483,-0.3379601014108046,-0.19509692105861537,-0.3420021403842721,-0.3606738901685349,-0.1827573254912721,-0.19948267272029163
2019-03-24 07:00:00,-0.42395868364213407,-0.5001271409652978,-0.3528066415511869,-0.338982251531109,-0.3442970922980744,-0.32465228450539807,-0.5189900391702446,-0.2763334878186447,-0.2846111559721811,-0.363828943949521,-0.30214908141096825,-0.36762583297733403,-0.3101259950875075,-0.25670731564635413,-0.4695665400735312,-0.36346310907791807,-0.2774027759389698,-0.4867128566826023,-0.3054505824011448,-0.21317150954888558
2019-03-24 08:00:00,-0.4286095580151527,-0.5255903497484334,-0.3609484091013023,-0.2972249427824185,-0.4916170553238743,-0.2528103677426234,-0.39626183890795663,-0.39426075660726634,-0.22572634208177306,-0.24335589345201822,-0.45863931934522373,-0.23976951846598196,-0.22807906975275058,-0.4499453863764209,-0.3699185042672651,-0.18875060744346958,-0.6023059365594244,-0.3185916503184698,-0.20017890574772865,-0.35844423575899526
2019-03-24 09:00:00,-0.4275490260916141,-0.4986913212271319,-0.3416092469544181,-0.3598096116094432,-0.3789991907419384,-0.2821621977021935,-0.4403369448221035,-0.34511191131654945,-0.3302584307352513,-0.2424102670573885,-0.4093863938400794,-0.40239323279860795,-0.23708618268121645,-0.3463573560486816,-0.614998784273492,-0.23931020151007712,-0.3867726022900406,-0.4502376875383686,-0.2819562365051685,-0.2252233195278878
2019-03-24 10:00:00,-0.4167559043281004,-0.4850158912734131,-0.35016993111576816,-0.3408136502784245,-0.35478549542327026,-0.2670617909207777,-0.478398426887697,-0.30790341384471914,-0.2326229383916639,-0.34242700752743854,-0.39742967631031384,-0.25190169505190846,-0.29680416247869545,-0.349799992507192,-0.36320379078880816,-0.24218179121087718,-0.4567998486273781,-0.3210228544951651,-0.23427586576014475,-0.3033588748533656
2019-03-24 11:00:00,-0.3753067816497959,-0.44662026414931566,-0.30805156217915436,-0.294548941443971,-0.33331028178131056,-0.22254210642620556,-0.42466578167508895,-0.3243806971941225,-0.23623120377187157,-0.3039427363124035,-0.39902633881268496,-0.2391512814032268,-0.3609963486637874,-0.36013668707983904,-0.4424793940909915,-0.29486496349456265,-0.41749882562697177,-0.4085238611245257,-0.2507304312238153,-0.2729808269849398
2019-03-24 12:00:00,-0.3148675092156266,-0.37610444581967717,-0.26698294898598746,-0.21788204709158074,-0.3454027992435946,-0.17976602182988138,-0.29688495312533164,-0.2981521018896944,-0.16705596753137714,-0.21406066170559052,-0.36221599953391986,-0.2126685643043657,-0.20883924576454702,-0.29855426043150435,-0.33060800633496623,-0.20292667018696076,-0.2821951853533962,-0.3158376935572315,-0.22988468757873995,-0.156394693925729
2019-03-24 13:00:00,-0.266977864543332,-0.31480598776721497,-0.2334942622408094,-0.20054546078613988,-0.29530969426964065,-0.1471149759242886,-0.22550189141534865,-0.259776671545331,-0.1704744785111763,-0.1728970154833513,-0.2906453751760639,-0.21701601810026366,-0.193743320637103,-0.20489017686932606,-0.2754646095190255,-0.17379111951960471,-0.2554405650937092,-0.27451496480926135,-0.17550206836954968,-0.20040324910505575
2019-03-24 14:00:00,-0.2516553876897051,-0.27159082585766586,-0.21433745203058027,-0.18738357845347367,-0.23880005782244398,-0.14047251027965849,-0.24425446552484545,-0.24013969715417038,-0.1676381848735929,-0.17898308103424437,-0.3155490810486617,-0.15322345472938836,-0.16069931904832624,-0.2988146674169049,-0.24035166370225242,-0.18480429663395573,-0.3171734280971796,-0.24024727543971522,-0.17798355753947834,-0.17748771566512392
2019-03-24 15:00:00,-0.23512876521456028,-0.2580057621811742,-0.19660002986782893,-0.19085272483668897,-0.1731925824431821,-0.17762370693915583,-0.2695296223586822,-0.18903508269888822,-0.1487235290424165,-0.17077358061793174,-0.222225772213605,-0.17935328681712034,-0.13926768726214728,-0.1667832887369162,-0.25421506882742934,-0.12967462271034388,-0.17879847322979575,-0.2451083160226242,-0.11482322018453596,-0.1103530231691766
2019-03-24 16:00:00,-0.2272079174106306,-0.2746030350985731,-0.1904197777444362,-0.18459304512001398,-0.1998020328614194,-0.17281370768105359,-0.22591559299663017,-0.20490518991917864,-0.19157302481560176,-0.18035144550042492,-0.27854920067965755,-0.1745854709000493,-0.1850274019745258,-0.22833144701831742,-0.28397730642598046,-0.212770880738872,-0.24518254844222886,-0.2838606721106616,-0.2018091512977277,-0.1671271317298407
2019-03-24 17:00:00,-0.2175968468535611,-0.3034700403239341,-0.1950327888987389,-0.138178296467055,-0.2468806874392914,-0.1734833048021217,-0.19139884145127298,-0.20656355587617645,-0.1525891477532185,-0.13486978297878985,-0.28823029316552595,-0.19435137056724275,-0.15154529927892424,-0.2146817534370513,-0.28569719428543094,-0.1405716794642002,-0.22061810493742093,-0.2592868188782333,-0.11964845520475934,-0.12998940672844939
2019-03-24 18:00:00,-0.2266555570337875,-0.3013012496704809,-0.20330762407830527,-0.14966267917534365,-0.26315549948670075,-0.16105599090486084,-0.19044205981558346,-0.30171003524846224,-0.15771338210091077,-0.13709877224450845,-0.3757431339392537,-0.17393097447915998,-0.13629567833008593,-0.28376985516276176,-0.22966606338567871,-0.1529777301893421,-0.2852587890373824,-0.17137497332934787,-0.13631579868597035,-0.18592133399731628
2019-03-24 19:00:00,-0.2167462118732227,-0.2949354474746969,-0.20896053411461427,-0.16678922408616018,-0.27890467482430786,-0.14745365728883825,-0.2445426969233093,-0.3210658585993627,-0.13576695010546164,-0.18865398428785138,-0.46013531752911985,-0.13406450770121253,-0.18757757485809393,-0.37484593511974684,-0.219353631907414,-0.1990154110154605,-0.35310411142218917,-0.19630567605248736,-0.1815558525982866,-0.2773940994788406
2019-03-24 20:00:00,-0.2158624352702738,-0.2799848489423274,-0.19558477313942468,-0.14019876131703665,-0.19933305278455934,-0.1414235822845883,-0.17235368156694694,-0.17527311401593754,-0.1259338169411281,-0.09992339210273916,-0.2527875040732687,-0.15803880918768082,-0.08780485917922023,-0.2557709890984985,-0.22615555315215266,-0.07315309919702392,-0.26613074255038405,-0.16975632401417276,-0.07174609393907044,-0.16583360107203307
2019-03-24 21:00:00,-0.21337681357448002,-0.28847927900168574,-0.1929332774118447,-0.13601413614697178,-0.2723758235196788,-0.13219637734540096,-0.17158329050724488,-0.32069368916834073,-0.12832387647875343,-0.10270842373761302,-0.4669751320334534,-0.1457259313842983,-0.09162371468821502,-0.42087099541936535,-0.1850404789190285,-0.09082346951597169,-0.534810535334896,-0.16954760983217637,-0.08160631192318409,-0.30350113335969586
2019-03-24 22:00:00,-0.21937544726699576,-0.2950157730544544,-0.19518557025107156,-0.14921677134703104,-0.2014563640435185,-0.1405364349881943,-0.18638940864244377,-0.20060329626729237,-0.12312022006393111,-0.09980936277294607,-0.2536929609761014,-0.14283530208678438,-0.09179960170029372,-0.2565773378670124,-0.19057589019158608,-0.10505828893661733,-0.2757592582187328,-0.18186026257867705,-0.08904421594045786,-0.15090369777597307
2019-03-24 23:00:00,-0.2301354274078989,-0.2999758776044817,-0.20243036341007256,-0.19714663900144594,-0.23302568339207846,-0.1593893366379974,-0.2966670403610019,-0.19090993650210838,-0.13215272204231115,-0.19034987817058438,-0.2649740845715865,-0.1630329355645946,-0.21196069030931067,-0.1997742820159251,-0.2896371515913852,-0.1934159974018573,-0.23523954398327648,-0.27325669339479136,-0.21042366793005837,-0.12639865495399444
2019-03-25 00:00:00,-0.2714630308032978,-0.32068983648445376,-0.22562848681103692,-0.22648086354475525,-0.23892334688144456,-0.20664879030902775,-0.2868495887654229,-0.2099825077879703,-0.18036370583014869,-0.22688966595831098,-0.30543595024142667,-0.19710154452523954,-0.2709660927791816,-0.26097136933639825,-0.2498295500431089,-0.28895588592407545,-0.31673624577561443,-0.25644873486088016,-0.2575909245043694,-0.21466897505753038
2019-03-25 01:00:00,-0.262912492169767,-0.31274764478592837,-0.22486950848009396,-0.220263411136248,-0.20232715963613981,-0.14429764635815756,-0.30209960971323413,-0.232363013083954,-0.17016525005885144,-0.16476183690735463,-0.2946115346676629,-0.20246014025202433,-0.17494396423801933,-0.2552261636786815,-0.342918023102514,-0.17764054091639456,-0.2957961156745102,-0.3645883760315098,-0.21034855131189126,-0.21760237773004767
2019-03-25 02:00:00,-0.2707228678983281,-0.33237720833917384,-0.22606711714515335,-0.18892858026045664,-0.3170495640091235,-0.19084014032737187,-0.21885283954173443,-0.3172022820205873,-0.15363600262268154,-0.16217349831536781,-0.4512049148331619,-0.20065833276970949,-0.15897035542722807,-0.3163690491421057,-0.35669254481910895,-0.15181920121993395,-0.3476350148020775,-0.2783609455047253,-0.13745777325405406,-0.1982329306270611
2019-03-25 03:00:00,-0.29585526504468795,-0.3314233420795532,-0.2324297212052011,-0.22373895913550845,-0.31854969906665215,-0.1494227220667132,-0.2409365926698266,-0.2692477239721304,-0.1662514069560127,-0.13988582467491537,-0.2768947512311354,-0.15953826071062047,-0.15036864839355502,-0.25168502627765493,-0.24875359814269046,-0.17822353436083968,-0.2793762059634413,-0.2068317853864335,-0.19180194679232188,-0.16842995048865625
2019-03-25 04:00:00,-0.3076094938639086,-0.356725899703174,-0.25935866666151497,-0.27054875702436404,-0.27775896688946367,-0.2014722731518709,-0.31246812554063214,-0.3277715808553154,-0.23076082068339127,-0.19270348982280128,-0.38098209042765274,-0.25042899180299244,-0.1846677713317081,-0.3399436538495546,-0.32733960298397424,-0.17994524276244492,-0.44768635912589116,-0.23779968734926724,-0.19736888680378603,-0.3312376735173207
2019-03-25 05:00:00,-0.3321232473882043,-0.3731625214610578,-0.2699991485868777,-0.2688147162427088,-0.30906136870721934,-0.18914268842575074,-0.4120721567201668,-0.30532496063028935,-0.17877132451492903,-0.27225212333308874,-0.39136779599710664,-0.20482220427041872,-0.24108759442411654,-0.2883282629911025,-0.36859504735939297,-0.22268659282558775,-0.2818855851457387,-0.37249499598500707,-0.19447067222957987,-0.17047854257578168
2019-03-25 06:00:00,-0.33345995950016455,-0.40677877658958245,-0.28586869550659416,-0.27424938556631445,-0.36533388007768824,-0.24519624268833853,-0.3991446640997408,-0.38385517145978293,-0.24454060055550775,-0.3050403917593988,-0.43259066585504885,-0.22075033029953126,-0.3225541497503383,-0.3567664313379844,-0.3116128004733359,-0.3531979615334037,-0.37615959553619704,-0.22704166997427075,-0.3913627721581679,-0.2748070456757293
2019-03-25 07:00:00,-0.34240819760502245,-0.40742138122764276,-0.30338926671764754,-0.3002606978646519,-0.3087307662985044,-0.1950050516952581,-0.4481000803850181,-0.25806318404176887,-0.22517373980186134,-0.3560942466493828,-0.2731474385364695,-0.2001940657465489,-0.3396430720546627,-0.23719337676461166,-0.27617298562503806,-0.3711016144391073,-0.29039654514841845,-0.289327625971751,-0.33652399646523806,-0.1910757981888884
2019-03-25 08:00:00,-0.3499865819753094,-0.41250197414730627,-0.30367511569943123,-0.32776084066759664,-0.2926866197858104,-0.25425347576120627,-0.42245516416234635,-0.3336075998345987,-0.2695553399187588,-0.23801846402601523,-0.49751276240806047,-0.2838533420860421,-0.21361915132019277,-0.46592968263395407,-0.35850791763811163,-0.1733432330760199,-0.6180956125156157,-0.2688753901011479,-0.14305582483766927,-0.3774328606964323
2019-03-25 09:00:00,-0.3467055613368615,-0.42717143315052447,-0.31565120235002464,-0.30953845559069,-0.3452566568558551,-0.24506556547361405,-0.4436690134647413,-0.35575001372820864,-0.26836098752197635,-0.346191818083519,-0.47832239609447563,-0.24403487521997216,-0.28096535070079104,-0.4388005417136566,-0.34642684196441026,-0.31577895619365237,-0.5593554270546034,-0.2966814489518285,-0.2944366994570229,-0.2973079578051812
2019-03-25 10:00:00,-0.36723127294035013,-0.44154971192712167,-0.32340362387322785,-0.23226200584263446,-0.40622276534046037,-0.29949298835858235,-0.2557795631663882,-0.3887353643405604,-0.2868795364399014,-0.1596772146558531,-0.4006693745771107,-0.3782312787904264,-0.17760649856786886,-0.34863190039714687,-0.6898806765437013,-0.1959625066629564,-0.4634502900671848,-0.6472594020761107,-0.16185247204645672,-0.24497306818950948
2019-03-25 11:00:00,-0.36724232014788705,-0.43851742129127513,-0.3316932443449555,-0.31710738397880167,-0.3058197465048308,-0.2315856025227756,-0.41191213168679114,-0.3457816367448919,-0.19104485831950477,-0.25126694981928693,-0.4992593328549493,-0.2377359507520393,-0.2669031142407364,-0.5067567210637024,-0.3714854496992126,-0.22677402124390963,-0.4615699903076216,-0.3182996139364726,-0.2030710991650733,-0.32745847545343953
2019-03-25 12:00:00,-0.37626788870550293,-0.44476273511742276,-0.3337681136782476,-0.25246805500049146,-0.42254256350048197,-0.2723125421419149,-0.3060263983759794,-0.3709237237992422,-0.2794333336068482,-0.18736902214117668,-0.54167097822268,-0.3516088064372067,-0.18211541876955797,-0.3917455559279241,-0.6042536273414789,-0.2095947201640886,-0.4059717043048942,-0.582975241941822,-0.21672257286454985,-0.30896537214663017
2019-03-25 13:00:00,-0.3744782410845314,-0.44742351994689084,-0.31684881101508405,-0.2991182496603982,-0.36649254950372373,-0.21843299086718174,-0.3967444978183358,-0.4335185105836266,-0.22617535490459775,-0.2684965138886582,-0.4960769418175556,-0.25841620076154254,-0.26144857166681323,-0.5019863820674301,-0.4063715124677608,-0.2773714959164672,-0.4994618995271706,-0.41668976498039306,-0.22891038195338229,-0.33616591261614737
2019-03-25 14:00:00,-0.3476224795624211,-0.422904136725906,-0.30295556481425157,-0.30874991323937695,-0.2886513602090338,-0.23317297992228994,-0.34923909036334133,-0.31835135467996917,-0.20755988397418532,-0.20484388992955918,-0.3691057652095814,-0.19822878239569816,-0.24385582201923686,-0.35938276843123423,-0.31436550614977166,-0.2547055085461512,-0.4390969350505603,-0.2858866744999995,-0.2758663531723981,-0.2900268083661889
2019-03-25 15:00:00,-0.35380891578306345,-0.4291795726444627,-0.30750450636918897,-0.28720592764670455,-0.38047392940471436,-0.26731405088638244,-0.41112361060663943,-0.36724445937310884,-0.2950007997522341,-0.2579512097806617,-0.5450146005311673,-0.2921456554920533,-0.292685110606157,-0.5201923442622941,-0.45781188020580965,-0.3264870202203544,-0.5886540807354537,-0.3692894526433573,-0.35399213245846695,-0.33388956072926484
2019-03-25 16:00:00,-0.3466171836765666,-0.4057646661451438,-0.29235451033465215,-0.3204920869866226,-0.3503279947471973,-0.20494176082639662,-0.47094736089922823,-0.38331601917737174,-0.18874570677248373,-0.3634297249461573,-0.39050047630168633,-0.16978141434635122,-0.3501194809123225,-0.3143136112850874,-0.2801488768793445,-0.37480915261961345,-0.3882770659586108,-0.28173935295293245,-0.40657299934995905,-0.25058015433338743
2019-03-25 17:00:00,-0.3458770207715969,-0.4172713054454094,-0.2941977434240851,-0.2574746658821716,-0.27978592053924556,-0.22630314055178927,-0.28030883572731574,-0.24248313601181942,-0.2604249040686167,-0.18621275580582036,-0.27087476734591237,-0.2562176868527092,-0.1571986377364292,-0.24606069412152923,-0.39708660255290307,-0.1754804670951914,-0.29233175958938246,-0.36263468088457096,-0.1645198187113442,-0.18796543895014825
2019-03-25 18:00:00,-0.32859918818394557,-0.4039372592056601,-0.3016051747968596,-0.260848838323357,-0.3620311710453389,-0.23512437978218323,-0.2781851119665844,-0.39360672224693016,-0.1981474996857771,-0.20955775999867007,-0.499777036851119,-0.23602592695638644,-0.24734424938231006,-0.3744746125442351,-0.31459972200682035,-0.2690555202484742,-0.4073987537796784,-0.3369309257845559,-0.23022123235067218,-0.2627016316428136
2019-03-25 19:00:00,-0.32647812433686807,-0.40965041606591407,-0.292822711253091,-0.2894959536984662,-0.38115810075749257,-0.21715026227203585,-0.3607343627975847,-0.3937672326593086,-0.25365410487465795,-0.20084394242504341,-0.4538891490463553,-0.2639855332074342,-0.17611344609662077,-0.31842238387088595,-0.3450785167109744,-0.162326668053549,-0.3972263830745409,-0.26617811993622087,-0.19066665753918005,-0.2770143447561125
2019-03-25 20:00:00,-0.32245694079345044,-0.40564417777550743,-0.27917588658827897,-0.25744144126408,-0.31585293450897284,-0.2444543319653534,-0.36016056312714545,-0.28845715471545047,-0.27456885860943253,-0.27309946827919057,-0.3763268465007981,-0.2612410157663621,-0.2625362778909878,-0.3216659943265267,-0.3383131236629904,-0.2783392753224975,-0.4318515704346606,-0.31127779184201193,-0.30411005989066753,-0.27700676624056786
2019-03-25 21:00:00,-0.3262350857710572,-0.3978626372364971,-0.2771305878393093,-0.27179221658262864,-0.33375025551594234,-0.24431577687675132,-0.4002487585422752,-0.3321657931444935,-0.19730607779939072,-0.23794137068061075,-0.35153944062921033,-0.2495302265847855,-0.2224626036455079,-0.24349875305847302,-0.450442930391376,-0.228784821954498,-0.2742151263193469,-0.40606486007643566,-0.23842678473600726,-0.15689788849695363
2019-03-25 22:00:00,-0.3185683237404752,-0.39302302105610615,-0.28062484522007913,-0.2351915282617279,-0.2630662538576745,-0.2314443467255986,-0.29130626382273034,-0.23333026376611551,-0.2700389260004075,-0.22197426472890186,-0.3436567681949577,-0.3416087972183495,-0.19358277287119702,-0.2485691778202673,-0.5659175867497631,-0.22245355803376385,-0.24638895331330668,-0.539042510998667,-0.239519789858289,-0.14591342322175974
2019-03-25 23:00:00,-0.3195515252112559,-0.37814270740602446,-0.28567648670849816,-0.2904563003800857,-0.36187068567236685,-0.18167121680085704,-0.37639354887654586,-0.40018522875455176,-0.21125109485572977,-0.23355678801856375,-0.45597407394780487,-0.2740031664062694,-0.21227787129977413,-0.37865780310931935,-0.46101209902750556,-0.1935677424551509,-0.3488322555041123,-0.3438339796735676,-0.21968332622467213,-0.23855913459300632
2019-03-26 00:00:00,-0.3221034301522709,-0.3789760852960088,-0.27308434621785366,-0.26291621838887497,-0.27752980322213533,-0.18509644575817738,-0.32318949421854637,-0.31836860533994493,-0.18337855255677774,-0.20537389675093365,-0.3733495333465694,-0.21189387356935988,-0.17926770404432948,-0.33092501024331994,-0.3579036254703031,-0.18508392581707495,-0.3951630199210346,-0.36885019774255473,-0.15803508156656046,-0.25527365672659735
2019-03-26 01:00:00,-0.3179386329108741,-0.37618477139943474,-0.25939809410727827,-0.22754590958453802,-0.2717404955047203,-0.23394544401643133,-0.2676852371193447,-0.24483309900256392,-0.23854604366902757,-0.19160214872370682,-0.33731927430977626,-0.2515534301027532,-0.20325137275618302,-0.2761429653690422,-0.47032799049761953,-0.16471405528630265,-0.3292847869249465,-0.4366577151028794,-0.17615319809399368,-0.2067972285303728
