,reduced_states
0,-0.16131565776129989
1,-0.19622657153931614
2,-0.2603761272679467
3,-0.36006805458695607
4,-0.4736920896698541
5,-0.585516994055156
6,-0.7137869558867415
7,-0.8540804697578167
8,-0.9819598211824141
9,-1.1048706380266033
10,-1.2175396719952492
11,-1.3213473548563173
12,-1.4252173790188492
13,-1.507668354061395
14,-1.5792189306398745
15,-1.646192489684596
16,-1.7015163312601054
17,-1.8256483459585768
18,-1.8514038252162728
19,-1.8702496531611952
20,-1.6168028521665416
21,-1.226523507097458
22,-0.9027079141541035
23,-0.6893924823116822
24,-0.5785902750219328
25,-0.5498228431558255
26,-0.5948105136559451
27,-0.6718135916472884
28,-0.7622166301772223
29,-0.8588163673534178
30,-0.9672827360144874
31,-1.07408756655998
32,-1.171973622368944
33,-1.2509470295122733
34,-1.3120962950171162
35,-1.3714995032020196
36,-1.432071837453516
37,-1.4798941407121111
38,-1.5206036034266617
39,-1.5461218846015665
40,-1.5567397246089227
41,-1.5657719908397485
42,-1.618091181190916
43,-1.6407177342158838
44,-1.6370489433608866
45,-1.6308022313439587
46,-1.5995816498204876
47,-1.5575317690375783
48,-1.4742035993994453
49,-1.4003044229010386
50,-1.3635719623012605
51,-1.3527071912699273
52,-1.3588948205459421
53,-1.386977393933012
54,-1.4218884375527103
55,-1.4578592688940821
56,-1.498377437134212
57,-1.5319613701613528
58,-1.5636925157630885
59,-1.5930457609852793
60,-1.6139745723503056
61,-1.5972159654988463
62,-1.5687767103760237
63,-1.5289716670227895
64,-1.4923823962367992
65,-1.4545771487319814
66,-1.439183274857701
67,-1.4467432967253744
68,-1.4725534328994139
69,-1.4963371649075214
70,-1.5244130911580074
71,-1.5324085206221552
72,-1.541334645888624
73,-1.5571009231525503
74,-1.585869802953978
75,-1.610365668851118
76,-1.632546327784957
77,-1.656345977409339
78,-1.6887323221521173
79,-1.7186886926362344
80,-1.7544458787311228
81,-1.7863717660146126
82,-1.8096759894456118
83,-1.8157187265542691
84,-1.8082274859831837
85,-1.7748726881823012
86,-1.7328055483299232
87,-1.6490416153192493
88,-1.5604661146765502
89,-1.4753135114630305
90,-1.4117289066570087
91,-1.3700118012214015
92,-1.2878210366061134
93,-1.2099998891610668
94,-1.157004205973288
95,-1.0967512453535266
96,-1.0434363079614937
97,-1.0175537724337897
98,-1.0114188109544882
99,-1.0060517009280254
100,-1.0092835637892756
101,-1.018440973842015
102,-1.0314268209874613
103,-1.0512848942981419
104,-1.0730572815506312
105,-1.1033638214766257
106,-1.1337316197854743
107,-1.1693314189308757
108,-1.1960477896614883
109,-1.2254742931173959
110,-1.2391923459119567
111,-1.2479972362667653
112,-1.2509160639165295
113,-1.26004448791307
114,-1.2804005091317008
