,reduced_states
0,-2.152190360127659
1,-3.066439532750444
2,-3.9223272095251507
3,-4.300941484929794
4,-4.325152835831878
5,-4.1138023720811026
6,-3.635293047070772
7,-2.773520937919262
8,-1.838084493671284
9,-1.1045216311797217
10,-0.15105031255637294
11,0.5029340684051747
12,0.5387286881699728
13,0.5590204356467097
14,0.745370712601898
15,0.7133553998836313
16,1.0331779819779257
17,1.930403810085524
18,2.719334568823682
19,2.5418982300272073
20,1.9179185012150952
21,1.1922969504376826
22,-0.03660785383287317
23,-1.0848382396787821
24,-2.2989392260322177
25,-3.206313813625135
26,-3.57240876010979
27,-3.73944387098003
28,-3.665612848896625
29,-3.487036209169429
30,-3.0944888418376872
31,-2.430299829245223
32,-1.6583933842243326
33,-0.8672848395423366
34,-0.012746248430048367
35,0.8438679395018531
36,1.675754740287236
37,2.1063143883152495
38,2.293015814977377
39,2.5644615647864057
40,2.8384587020393965
41,3.354569238887422
42,4.244658767812667
43,4.0371203768566515
44,2.927510256133079
45,1.3847917659143563
46,0.12485182453992645
47,-1.4347508865353464
48,-2.692810606019767
49,-3.8035162572064305
50,-4.563146523839524
51,-4.727602423043126
52,-4.149191618956778
53,-3.1664679453097606
54,-1.8259934484684859
55,0.021655013682096293
56,1.516774901457024
57,2.4209994106808694
58,2.895602041187761
59,3.083644729788402
60,3.220381556287461
61,3.2363962269242874
62,3.4240559744270995
63,3.2437595655167866
64,3.4198983886191603
65,4.00153173182303
66,4.810658474176689
67,4.386148303972016
68,2.823648821805765
69,1.5001022415027454
70,-0.025524172943301848
71,-1.5454623523451825
72,-2.7772356081983554
73,-3.7386595605070756
74,-3.9952565705823457
75,-3.73275578941219
76,-3.472118030531408
77,-2.8534930527480857
78,-1.9749148632602416
79,-0.06453037567538653
80,1.4888208485376166
81,2.3554570762304072
82,2.967576978133397
83,3.3694616013752894
84,3.3155935559382015
85,3.180080135391707
86,3.1349892562193795
87,3.4128595477082406
88,3.7546252350386413
89,4.3441301661793394
90,5.008040634702368
91,4.468657254501974
92,3.5866654073024735
93,2.3370612055587907
94,0.5367948761822916
95,-1.3312429157699954
96,-2.7941678883379963
97,-3.632847008526014
98,-4.1056507269376405
99,-4.0687441483960685
100,-3.7496827234950447
101,-2.9338310878862024
102,-1.5028357446876384
103,0.15906844577225207
104,1.8714729906797012
105,2.9385282547413207
106,3.2899060575784245
107,3.6233842184958194
108,3.8811935583717108
109,3.7165257315053384
110,3.4007055488604925
111,3.2831647621389664
112,3.4079948038532106
113,4.016880581630797
114,5.265105188535956
115,4.790701687445887
116,3.7471248380928763
117,2.34559057939846
118,1.0510851129029286
119,-0.44582749279411493
120,-1.8971104357204818
121,-2.806278419598843
122,-3.3338532552988607
123,-3.4725601695316253
124,-2.928245775314854
125,-2.0361473510904524
126,-0.9431301839791397
127,0.9998010647026387
128,2.55336709694701
129,3.144922359543421
