,reduced_states
0,0.5504793251551353
1,1.1110943586310646
2,1.3379354789197138
3,0.6261620629743943
4,-0.18820597254027477
5,-0.2658294139030792
6,-0.1310684418411482
7,-0.8724415268491102
8,-0.02768830599209798
9,-0.12412570555700204
10,2.0989074854237093
11,1.580492731152892
12,0.9216997754155758
13,0.29646697279243966
14,-0.08729395040848599
15,-0.3131854558915633
16,-0.571910076453809
17,-0.3425678015484183
18,-0.2903264068158255
19,-0.6877542349612829
20,-0.7429029523552775
21,-0.7459666317418361
22,-0.9234362842969107
23,-0.9808740171434094
24,-0.9740497580594926
25,-0.9295511317670859
26,-0.5614180010346735
27,-0.18644844553150627
28,-0.49586264452229223
29,-0.5466865984918158
30,-0.260747751212266
31,-0.1916931007766609
32,-0.17635341389190226
33,-0.3102914048885304
34,-0.6890891425988719
35,-0.417211202621676
36,0.1439518397477292
37,0.22663510086361507
38,-0.32006321634827906
39,-0.5559639024308877
40,-0.5417647486871927
41,-0.29758572745064243
42,-0.2654204809295924
43,-0.41870481717392416
44,-0.5029014620831703
45,-0.027781207600679123
46,-0.12545397736540648
47,-0.29349363278694823
48,-0.47700278850166716
49,-0.6668870406123866
50,-0.8273799610475632
51,-0.9354595081771185
52,-0.9559850955694612
53,-0.9518030024724541
54,-0.9538932195423098
55,-0.9530874501589535
56,-0.9610068975511741
57,-0.9565371827329567
58,-0.9567786992659794
59,-0.9538425522215582
60,-0.9515439286413809
61,-0.9483767026702582
62,-0.9442702303766645
63,-0.939723788783503
64,-0.9334693124075734
65,-0.9057907850170255
66,-0.847799167803294
67,-0.8346814468469892
68,-0.8772082641465487
69,-0.9176398875043642
70,-0.9298985450741759
71,-0.933595047545973
72,-0.9330064633219635
73,-0.9332533714661985
74,-0.9320849125439842
75,-0.9234494868320587
76,-0.893262546886599
77,-0.8584312177442872
78,-0.8375486780404019
79,-0.8017315135248876
80,-0.8137890916457688
81,-0.8994554344729111
82,-0.9403733396881438
83,-0.9296203241109773
84,-0.9353628739146213
85,-0.9305651694143224
86,-0.8758625732865353
87,-0.7069309518254613
88,-0.6101349409917187
89,-0.459918293280744
90,-0.24863487451484836
91,-0.3302273712085535
92,-0.34764006348122056
93,-0.4265469848054352
94,-0.5042248952661279
95,-0.5767976411409795
96,-0.5867989416933544
97,-0.6187671870354934
98,-0.6456687003024839
99,-0.5727007078518384
100,-0.5800118709021583
101,-0.5326955056423393
102,-0.48197413053229055
103,-0.35751777171503635
104,-0.5134984665512836
105,-0.4471045071257275
106,-0.28688614412305413
107,-0.1617002588348435
108,-0.2503845214764606
